1:    0.928 0.072 1    
428:  0.476 0.524 1    
429:  0.192 0.808 1    
430:  0.716 0.284 1    
431:  0.639 0.361 1    
432:  0.092 0.908 1    
433:  0.758 0.242 1    
434:  0.109 0.891 1    
435:  0.415 0.585 1    
436:  0.728 0.272 1    
437:  0.707 0.293 1    
438:  0.457 0.543 1    
439:  0.319 0.681 1    
440:  0.286 0.714 1    
441:  0.544 0.456 1    
442:  0.887 0.113 1    
443:  0.475 0.525 1    
444:  0.171 0.829 1    
445:  0.626 0.374 1    
446:  0.718 0.282 1    
447:  0.754 0.246 1    
448:  0.568 0.432 1    
449:  0.510 0.490 1    
450:  0.821 0.179 1    
451:  0.538 0.462 1    
452:  0.756 0.244 1    
453:  0.214 0.786 1    
454:  0.157 0.843 1    
455:  0.918 0.082 1    
456:  0.070 0.930 1    
457:  0.685 0.315 1    
458:  0.604 0.396 1    
459:  0.718 0.282 1    
460:  0.758 0.242 1    
461:  0.668 0.332 1    
462:  0.620 0.380 1    
463:  0.931 0.069 1    
464:  0.324 0.676 1    
465:  0.609 0.391 1    
466:  0.105 0.895 1    
467:  0.873 0.127 1    
468:  0.656 0.344 1    
469:  0.700 0.300 1    
470:  0.736 0.264 1    
471:  0.509 0.491 1    
472:  0.566 0.434 1    
473:  0.752 0.248 1    
474:  0.491 0.509 1    
475:  0.326 0.674 1    
476:  0.176 0.824 1    
477:  0.215 0.785 1    
478:  0.240 0.760 1    
479:  0.178 0.822 1    
480:  0.114 0.886 1    
481:  0.532 0.468 1    
482:  0.820 0.180 1    
483:  0.907 0.093 1    
484:  0.786 0.214 1    
485:  0.423 0.577 1    
486:  0.693 0.307 1    
487:  0.882 0.118 1    
488:  0.201 0.799 1    
489:  0.101 0.899 1    
490:  0.787 0.213 1    
491:  0.775 0.225 1    
492:  0.858 0.142 1    
493:  0.097 0.903 1    
494:  0.043 0.957 1    
495:  0.248 0.752 1    
496:  0.368 0.632 1    
497:  0.681 0.319 1    
498:  0.642 0.358 1    
499:  0.167 0.833 1    
500:  0.153 0.847 1    
501:  0.173 0.827 1    
502:  0.715 0.285 1    
503:  0.778 0.222 1    
504:  0.248 0.752 1    
505:  0.831 0.169 1    
506:  0.404 0.596 1    
507:  0.807 0.193 1    
508:  0.543 0.457 1    
509:  0.588 0.412 1    
510:  0.872 0.128 1    
511:  0.950 0.050 1    
512:  0.217 0.783 1    
513:  0.329 0.671 1    
514:  0.062 0.938 1    
515:  0.383 0.617 1    
516:  0.847 0.153 1    
517:  0.516 0.484 1    
518:  0.634 0.366 1    
519:  0.593 0.407 1    
520:  0.244 0.756 1    
521:  0.184 0.816 1    
522:  0.162 0.838 1    
523:  0.370 0.630 1    
524:  0.492 0.508 1    
525:  0.204 0.796 1    
526:  0.308 0.692 1    
527:  0.178 0.822 1    
528:  0.793 0.207 1    
529:  0.110 0.890 1    
530:  0.214 0.786 1    
531:  0.091 0.909 1    
532:  0.218 0.782 1    
533:  0.360 0.640 1    
534:  0.411 0.589 1    
535:  0.870 0.130 1    
536:  0.402 0.598 1    
537:  0.435 0.565 1    
538:  0.250 0.750 1    
539:  0.355 0.645 1    
540:  0.244 0.756 1    
541:  0.282 0.718 1    
542:  0.419 0.581 1    
543:  0.146 0.854 1    
544:  0.525 0.475 1    
545:  0.905 0.095 1    
546:  0.793 0.207 1    
547:  0.686 0.314 1    
548:  0.644 0.356 1    
549:  0.444 0.556 1    
550:  0.676 0.324 1    
551:  0.150 0.850 1    
552:  0.647 0.353 1    
553:  0.741 0.259 1    
554:  0.824 0.176 1    
555:  0.568 0.432 1    
556:  0.177 0.823 1    
557:  0.192 0.808 1    
558:  0.541 0.459 1    
559:  0.769 0.231 1    
560:  0.631 0.369 1    
561:  0.402 0.598 1    
562:  0.149 0.851 1    
563:  0.226 0.774 1    
564:  0.482 0.518 1    
565:  0.337 0.663 1    
566:  0.594 0.406 1    
567:  0.334 0.666 1    
568:  0.205 0.795 1    
569:  0.422 0.578 1    
570:  0.269 0.731 1    
571:  0.430 0.570 1    
572:  0.450 0.550 1    
573:  0.693 0.307 1    
574:  0.695 0.305 1    
575:  0.319 0.681 1    
576:  0.231 0.769 1    
577:  0.260 0.740 1    
578:  0.517 0.483 1    
579:  0.517 0.483 1    
580:  0.131 0.869 1    
581:  0.100 0.900 1    
582:  0.690 0.310 1    
583:  0.315 0.685 1    
584:  0.260 0.740 1    
585:  0.775 0.225 1    
586:  0.327 0.673 1    
587:  0.673 0.327 1    
588:  0.185 0.815 1    
589:  0.651 0.349 1    
590:  0.246 0.754 1    
591:  0.878 0.122 1    
592:  0.670 0.330 1    
593:  0.202 0.798 1    
594:  0.390 0.610 1    
595:  0.356 0.644 1    
596:  0.784 0.216 1    
597:  0.377 0.623 1    
598:  0.429 0.571 1    
599:  0.590 0.410 1    
600:  0.351 0.649 1    
601:  0.758 0.242 1    
602:  0.655 0.345 1    
603:  0.387 0.613 1    
604:  0.159 0.841 1    
605:  0.178 0.822 1    
606:  0.608 0.392 1    
607:  0.553 0.447 1    
608:  0.329 0.671 1    
609:  0.414 0.586 1    
610:  0.433 0.567 1    
611:  0.333 0.667 1    
612:  0.433 0.567 1    
613:  0.324 0.676 1    
614:  0.562 0.438 1    
615:  0.241 0.759 1    
616:  0.643 0.357 1    
617:  0.278 0.722 1    
618:  0.319 0.681 1    
619:  0.430 0.570 1    
620:  0.338 0.662 1    
621:  0.382 0.618 1    
622:  0.179 0.821 1    
623:  0.087 0.913 1    
624:  0.302 0.698 1    
625:  0.640 0.360 1    
626:  0.415 0.585 1    
627:  0.535 0.465 1    
628:  0.621 0.379 1    
629:  0.663 0.337 1    
630:  0.225 0.775 1    
631:  0.845 0.155 1    
632:  0.700 0.300 1    
633:  0.168 0.832 1    
634:  0.363 0.637 1    
635:  0.108 0.892 1    
636:  0.573 0.427 1    
637:  0.714 0.286 1    
638:  0.768 0.232 1    
639:  0.491 0.509 1    
640:  0.633 0.367 1    
641:  0.722 0.278 1    
642:  0.539 0.461 1    
643:  0.282 0.718 1    
644:  0.284 0.716 1    
645:  0.898 0.102 1    
646:  0.247 0.753 1    
647:  0.728 0.272 1    
648:  0.649 0.351 1    
649:  0.736 0.264 1    
650:  0.726 0.274 1    
651:  0.663 0.337 1    
652:  0.734 0.266 1    
653:  0.327 0.673 1    
654:  0.239 0.761 1    
655:  0.195 0.805 1    
656:  0.405 0.595 1    
657:  0.162 0.838 1    
658:  0.393 0.607 1    
659:  0.824 0.176 1    
660:  0.395 0.605 1    
661:  0.399 0.601 1    
662:  0.895 0.105 1    
663:  0.494 0.506 1    
664:  0.598 0.402 1    
665:  0.407 0.593 1    
666:  0.323 0.677 1    
667:  0.806 0.194 1    
668:  0.621 0.379 1    
669:  0.441 0.559 1    
670:  0.560 0.440 1    
671:  0.856 0.144 1    
672:  0.171 0.829 1    
673:  0.544 0.456 1    
674:  0.331 0.669 1    
675:  0.467 0.533 1    
676:  0.441 0.559 1    
677:  0.201 0.799 1    
678:  0.471 0.529 1    
679:  0.415 0.585 1    
680:  0.497 0.503 1    
681:  0.356 0.644 1    
682:  0.709 0.291 1    
683:  0.719 0.281 1    
684:  0.443 0.557 1    
685:  0.498 0.502 1    
686:  0.267 0.733 1    
687:  0.428 0.572 1    
688:  0.411 0.589 1    
689:  0.388 0.612 1    
690:  0.199 0.801 1    
691:  0.287 0.713 1    
692:  0.213 0.787 1    
693:  0.674 0.326 1    
694:  0.506 0.494 1    
695:  0.090 0.910 1    
696:  0.633 0.367 1    
697:  0.456 0.544 1    
698:  0.397 0.603 1    
699:  0.463 0.537 1    
700:  0.517 0.483 1    
701:  0.191 0.809 1    
702:  0.293 0.707 1    
703:  0.394 0.606 1    
704:  0.486 0.514 1    
705:  0.617 0.383 1    
706:  0.871 0.129 1    
707:  0.287 0.713 1    
708:  0.531 0.469 1    
709:  0.788 0.212 1    
710:  0.482 0.518 1    
711:  0.252 0.748 1    
712:  0.549 0.451 1    
713:  0.601 0.399 1    
           
           
1:    0.161 0.839 1    
2:    0.509 0.491 1    
3:    0.286 0.714 1    
4:    0.472 0.528 1    
5:    0.360 0.640 1    
6:    0.224 0.776 1    
7:    0.636 0.364 1    
8:    0.196 0.804 1    
9:    0.136 0.864 1    
10:   0.812 0.188 1    
11:   0.398 0.602 1    
12:   0.173 0.827 1    
13:   0.521 0.479 1    
14:   0.167 0.833 1    
15:   0.517 0.483 1    
16:   0.321 0.679 1    
17:   0.345 0.655 1    
18:   0.663 0.337 1    
19:   0.795 0.205 1    
20:   0.491 0.509 1    
21:   0.867 0.133 1    
22:   0.766 0.234 1    
23:   0.873 0.127 1    
24:   0.537 0.463 1    
25:   0.622 0.378 1    
26:   0.881 0.119 1    
27:   0.176 0.824 1    
28:   0.794 0.206 1    
29:   0.605 0.395 1    
30:   0.205 0.795 1    
31:   0.896 0.104 1    
32:   0.662 0.338 1    
33:   0.129 0.871 1    
34:   0.768 0.232 1    
35:   0.853 0.147 1    
36:   0.841 0.159 1    
37:   0.409 0.591 1    
38:   0.445 0.555 1    
39:   0.202 0.798 1    
40:   0.477 0.523 1    
41:   0.715 0.285 1    
42:   0.346 0.654 1    
43:   0.155 0.845 1    
44:   0.306 0.694 1    
45:   0.072 0.928 1    
46:   0.089 0.911 1    
47:   0.373 0.627 1    
48:   0.260 0.740 1    
49:   0.089 0.911 1    
50:   0.219 0.781 1    
51:   0.100 0.900 1    
52:   0.298 0.702 1    
53:   0.246 0.754 1    
54:   0.066 0.934 1    
55:   0.341 0.659 1    
56:   0.177 0.823 1    
57:   0.514 0.486 1    
58:   0.240 0.760 1    
59:   0.342 0.658 1    
60:   0.169 0.831 1    
61:   0.435 0.565 1    
62:   0.283 0.717 1    
63:   0.282 0.718 1    
64:   0.306 0.694 1    
65:   0.101 0.899 1    
66:   0.497 0.503 1    
67:   0.839 0.161 1    
68:   0.380 0.620 1    
69:   0.793 0.207 1    
70:   0.709 0.291 1    
71:   0.108 0.892 1    
72:   0.287 0.713 1    
73:   0.335 0.665 1    
74:   0.146 0.854 1    
75:   0.200 0.800 1    
76:   0.119 0.881 1    
77:   0.154 0.846 1    
78:   0.164 0.836 1    
79:   0.472 0.528 1    
80:   0.171 0.829 1    
81:   0.862 0.138 1    
82:   0.127 0.873 1    
83:   0.370 0.630 1    
84:   0.247 0.753 1    
85:   0.158 0.842 1    
86:   0.621 0.379 1    
87:   0.126 0.874 1    
88:   0.126 0.874 1    
89:   0.184 0.816 1    
90:   0.746 0.254 1    
91:   0.108 0.892 1    
92:   0.093 0.907 1    
93:   0.233 0.767 1    
94:   0.313 0.687 1    
95:   0.230 0.770 1    
96:   0.758 0.242 1    
97:   0.264 0.736 1    
98:   0.233 0.767 1    
99:   0.355 0.645 1    
100:  0.256 0.744 1    
101:  0.256 0.744 1    
102:  0.266 0.734 1    
103:  0.635 0.365 1    
104:  0.145 0.855 1    
105:  0.391 0.609 1    
106:  0.775 0.225 1    
107:  0.180 0.820 1    
108:  0.655 0.345 1    
109:  0.232 0.768 1    
110:  0.149 0.851 1    
111:  0.367 0.633 1    
112:  0.543 0.457 1    
113:  0.548 0.452 1    
114:  0.388 0.612 1    
115:  0.610 0.390 1    
116:  0.232 0.768 1    
117:  0.313 0.687 1    
118:  0.387 0.613 1    
119:  0.277 0.723 1    
120:  0.175 0.825 1    
121:  0.712 0.288 1    
122:  0.412 0.588 1    
123:  0.275 0.725 1    
124:  0.516 0.484 1    
125:  0.291 0.709 1    
126:  0.572 0.428 1    
127:  0.347 0.653 1    
128:  0.427 0.573 1    
129:  0.258 0.742 1    
130:  0.542 0.458 1    
131:  0.222 0.778 1    
132:  0.525 0.475 1    
133:  0.904 0.096 1    
134:  0.336 0.664 1    
135:  0.502 0.498 1    
136:  0.744 0.256 1    
137:  0.118 0.882 1    
138:  0.751 0.249 1    
139:  0.198 0.802 1    
140:  0.516 0.484 1    
141:  0.323 0.677 1    
142:  0.085 0.915 1    
143:  0.253 0.747 1    
144:  0.244 0.756 1    
145:  0.232 0.768 1    
146:  0.779 0.221 1    
147:  0.361 0.639 1    
148:  0.859 0.141 1    
149:  0.669 0.331 1    
150:  0.738 0.262 1    
151:  0.221 0.779 1    
152:  0.586 0.414 1    
153:  0.754 0.246 1    
154:  0.443 0.557 1    
155:  0.833 0.167 1    
156:  0.705 0.295 1    
157:  0.359 0.641 1    
158:  0.314 0.686 1    
159:  0.330 0.670 1    
160:  0.213 0.787 1    
161:  0.634 0.366 1    
162:  0.628 0.372 1    
163:  0.390 0.610 1    
164:  0.741 0.259 1    
165:  0.174 0.826 1    
166:  0.481 0.519 1    
167:  0.525 0.475 1    
168:  0.354 0.646 1    
169:  0.413 0.587 1    
170:  0.312 0.688 1    
171:  0.782 0.218 1    
172:  0.777 0.223 1    
173:  0.296 0.704 1    
174:  0.828 0.172 1    
175:  0.354 0.646 1    
176:  0.192 0.808 1    
177:  0.346 0.654 1    
178:  0.763 0.237 1    
179:  0.417 0.583 1    
180:  0.845 0.155 1    
181:  0.337 0.663 1    
182:  0.370 0.630 1    
183:  0.502 0.498 1    
184:  0.738 0.262 1    
185:  0.719 0.281 1    
186:  0.233 0.767 1    
187:  0.762 0.238 1    
188:  0.800 0.200 1    
189:  0.351 0.649 1    
190:  0.371 0.629 1    
191:  0.476 0.524 1    
192:  0.882 0.118 1    
193:  0.772 0.228 1    
194:  0.633 0.367 1    
195:  0.541 0.459 1    
196:  0.407 0.593 1    
197:  0.776 0.224 1    
198:  0.703 0.297 1    
199:  0.413 0.587 1    
200:  0.553 0.447 1    
201:  0.759 0.241 1    
202:  0.659 0.341 1    
203:  0.168 0.832 1    
204:  0.374 0.626 1    
205:  0.182 0.818 1    
206:  0.388 0.612 1    
207:  0.361 0.639 1    
208:  0.561 0.439 1    
209:  0.385 0.615 1    
210:  0.375 0.625 1    
211:  0.585 0.415 1    
212:  0.329 0.671 1    
213:  0.820 0.180 1    
214:  0.559 0.441 1    
215:  0.704 0.296 1    
216:  0.781 0.219 1    
217:  0.503 0.497 1    
218:  0.824 0.176 1    
219:  0.767 0.233 1    
220:  0.738 0.262 1    
221:  0.592 0.408 1    
222:  0.408 0.592 1    
223:  0.257 0.743 1    
224:  0.197 0.803 1    
225:  0.842 0.158 1    
226:  0.369 0.631 1    
227:  0.420 0.580 1    
228:  0.748 0.252 1    
229:  0.245 0.755 1    
230:  0.151 0.849 1    
231:  0.522 0.478 1    
232:  0.233 0.767 1    
233:  0.758 0.242 1    
234:  0.312 0.688 1    
235:  0.576 0.424 1    
236:  0.878 0.122 1    
237:  0.538 0.462 1    
238:  0.256 0.744 1    
239:  0.793 0.207 1    
240:  0.889 0.111 1    
241:  0.491 0.509 1    
242:  0.427 0.573 1    
243:  0.543 0.457 1    
244:  0.280 0.720 1    
245:  0.622 0.378 1    
246:  0.155 0.845 1    
247:  0.368 0.632 1    
248:  0.433 0.567 1    
249:  0.213 0.787 1    
250:  0.184 0.816 1    
251:  0.256 0.744 1    
252:  0.840 0.160 1    
253:  0.584 0.416 1    
254:  0.419 0.581 1    
255:  0.682 0.318 1    
256:  0.772 0.228 1    
257:  0.783 0.217 1    
258:  0.531 0.469 1    
259:  0.160 0.840 1    
260:  0.277 0.723 1    
261:  0.835 0.165 1    
262:  0.665 0.335 1    
263:  0.548 0.452 1    
264:  0.471 0.529 1    
265:  0.693 0.307 1    
266:  0.171 0.829 1    
267:  0.890 0.110 1    
268:  0.458 0.542 1    
269:  0.725 0.275 1    
270:  0.745 0.255 1    
271:  0.762 0.238 1    
272:  0.715 0.285 1    
273:  0.362 0.638 1    
274:  0.387 0.613 1    
275:  0.868 0.132 1    
276:  0.654 0.346 1    
277:  0.814 0.186 1    
278:  0.728 0.272 1    
279:  0.849 0.151 1    
280:  0.492 0.508 1    
281:  0.691 0.309 1    
282:  0.236 0.764 1    
283:  0.475 0.525 1    
284:  0.745 0.255 1    
285:  0.756 0.244 1    
286:  0.223 0.777 1    
287:  0.309 0.691 1    
288:  0.378 0.622 1    
289:  0.215 0.785 1    
290:  0.660 0.340 1    
291:  0.303 0.697 1    
292:  0.269 0.731 1    
293:  0.339 0.661 1    
294:  0.719 0.281 1    
295:  0.632 0.368 1    
296:  0.680 0.320 1    
297:  0.870 0.130 1    
298:  0.180 0.820 1    
299:  0.750 0.250 1    
300:  0.263 0.737 1    
301:  0.752 0.248 1    
302:  0.664 0.336 1    
303:  0.600 0.400 1    
304:  0.885 0.115 1    
305:  0.738 0.262 1    
306:  0.617 0.383 1    
307:  0.836 0.164 1    
308:  0.425 0.575 1    
309:  0.810 0.190 1    
310:  0.749 0.251 1    
311:  0.732 0.268 1    
312:  0.813 0.187 1    
313:  0.701 0.299 1    
314:  0.610 0.390 1    
315:  0.808 0.192 1    
316:  0.250 0.750 1    
317:  0.552 0.448 1    
318:  0.859 0.141 1    
319:  0.431 0.569 1    
320:  0.226 0.774 1    
321:  0.627 0.373 1    
322:  0.465 0.535 1    
323:  0.589 0.411 1    
324:  0.414 0.586 1    
325:  0.633 0.367 1    
326:  0.862 0.138 1    
327:  0.214 0.786 1    
328:  0.861 0.139 1    
329:  0.763 0.237 1    
330:  0.243 0.757 1    
331:  0.476 0.524 1    
332:  0.657 0.343 1    
333:  0.796 0.204 1    
334:  0.297 0.703 1    
335:  0.134 0.866 1    
336:  0.365 0.635 1    
337:  0.412 0.588 1    
338:  0.803 0.197 1    
339:  0.523 0.477 1    
340:  0.752 0.248 1    
341:  0.500 0.500 1    
342:  0.527 0.473 1    
343:  0.175 0.825 1    
344:  0.793 0.207 1    
345:  0.163 0.837 1    
346:  0.729 0.271 1    
347:  0.350 0.650 1    
348:  0.794 0.206 1    
349:  0.687 0.313 1    
350:  0.824 0.176 1    
351:  0.724 0.276 1    
352:  0.106 0.894 1    
353:  0.184 0.816 1    
354:  0.703 0.297 1    
355:  0.796 0.204 1    
356:  0.536 0.464 1    
357:  0.623 0.377 1    
358:  0.615 0.385 1    
359:  0.674 0.326 1    
360:  0.607 0.393 1    
361:  0.249 0.751 1    
362:  0.728 0.272 1    
363:  0.675 0.325 1    
364:  0.255 0.745 1    
365:  0.751 0.249 1    
366:  0.657 0.343 1    
367:  0.661 0.339 1    
368:  0.533 0.467 1    
369:  0.179 0.821 1    
370:  0.555 0.445 1    
371:  0.639 0.361 1    
372:  0.524 0.476 1    
373:  0.395 0.605 1    
374:  0.466 0.534 1    
375:  0.881 0.119 1    
376:  0.573 0.427 1    
377:  0.635 0.365 1    
378:  0.610 0.390 1    
379:  0.669 0.331 1    
380:  0.424 0.576 1    
381:  0.333 0.667 1    
382:  0.236 0.764 1    
383:  0.824 0.176 1    
384:  0.399 0.601 1    
385:  0.839 0.161 1    
386:  0.263 0.737 1    
387:  0.630 0.370 1    
388:  0.259 0.741 1    
389:  0.397 0.603 1    
390:  0.568 0.432 1    
391:  0.588 0.412 1    
392:  0.503 0.497 1    
393:  0.695 0.305 1    
394:  0.504 0.496 1    
395:  0.786 0.214 1    
396:  0.600 0.400 1    
397:  0.764 0.236 1    
398:  0.098 0.902 1    
399:  0.818 0.182 1    
400:  0.571 0.429 1    
401:  0.639 0.361 1    
402:  0.236 0.764 1    
403:  0.444 0.556 1    
404:  0.701 0.299 1    
405:  0.484 0.516 1    
406:  0.846 0.154 1    
407:  0.903 0.097 1    
408:  0.219 0.781 1    
409:  0.216 0.784 1    
410:  0.300 0.700 1    
411:  0.721 0.279 1    
412:  0.414 0.586 1    
413:  0.834 0.166 1    
414:  0.771 0.229 1    
415:  0.460 0.540 1    
416:  0.658 0.342 1    
417:  0.383 0.617 1    
418:  0.363 0.637 1    
419:  0.314 0.686 1    
420:  0.790 0.210 1    
421:  0.858 0.142 1    
422:  0.176 0.824 1    
423:  0.441 0.559 1    
424:  0.846 0.154 1    
425:  0.826 0.174 1    
426:  0.742 0.258 1    
427:  0.200 0.800 1    
428:  0.887 0.113 1    
429:  0.810 0.190 1    
430:  0.313 0.687 1    
431:  0.309 0.691 1    
432:  0.495 0.505 1    
433:  0.129 0.871 1    
434:  0.863 0.137 1    
435:  0.582 0.418 1    
436:  0.792 0.208 1    
437:  0.601 0.399 1    
438:  0.615 0.385 1    
439:  0.441 0.559 1    
440:  0.742 0.258 1    
441:  0.390 0.610 1    
442:  0.252 0.748 1    
443:  0.466 0.534 1    
444:  0.575 0.425 1    
445:  0.798 0.202 1    
446:  0.570 0.430 1    
447:  0.321 0.679 1    
448:  0.365 0.635 1    
449:  0.374 0.626 1    
450:  0.154 0.846 1    
451:  0.644 0.356 1    
452:  0.280 0.720 1    
453:  0.747 0.253 1    
454:  0.841 0.159 1    
455:  0.161 0.839 1    
456:  0.537 0.463 1    
457:  0.397 0.603 1    
458:  0.299 0.701 1    
459:  0.321 0.679 1    
460:  0.707 0.293 1    
461:  0.759 0.241 1    
462:  0.690 0.310 1    
463:  0.140 0.860 1    
464:  0.630 0.370 1    
465:  0.531 0.469 1    
466:  0.852 0.148 1    
467:  0.584 0.416 1    
468:  0.419 0.581 1    
469:  0.795 0.205 1    
470:  0.507 0.493 1    
471:  0.332 0.668 1    
472:  0.214 0.786 1    
473:  0.651 0.349 1    
474:  0.470 0.530 1    
475:  0.206 0.794 1    
476:  0.552 0.448 1    
477:  0.686 0.314 1    
478:  0.746 0.254 1    
479:  0.225 0.775 1    
480:  0.331 0.669 1    
481:  0.588 0.412 1    
482:  0.366 0.634 1    
483:  0.125 0.875 1    
484:  0.811 0.189 1    
485:  0.583 0.417 1    
486:  0.325 0.675 1    
487:  0.246 0.754 1    
488:  0.566 0.434 1    
489:  0.488 0.512 1    
490:  0.233 0.767 1    
491:  0.296 0.704 1    
492:  0.462 0.538 1    
493:  0.688 0.312 1    
494:  0.899 0.101 1    
495:  0.262 0.738 1    
496:  0.611 0.389 1    
497:  0.820 0.180 1    
498:  0.674 0.326 1    
499:  0.522 0.478 1    
500:  0.795 0.205 1    
501:  0.647 0.353 1    
502:  0.569 0.431 1    
503:  0.504 0.496 1    
504:  0.668 0.332 1    
505:  0.382 0.618 1    
506:  0.583 0.417 1    
507:  0.149 0.851 1    
508:  0.219 0.781 1    
509:  0.692 0.308 1    
510:  0.158 0.842 1    
511:  0.083 0.917 1    
512:  0.811 0.189 1    
513:  0.236 0.764 1    
514:  0.859 0.141 1    
515:  0.492 0.508 1    
516:  0.123 0.877 1    
517:  0.674 0.326 1    
518:  0.345 0.655 1    
519:  0.824 0.176 1    
520:  0.891 0.109 1    
521:  0.709 0.291 1    
522:  0.858 0.142 1    
523:  0.280 0.720 1    
524:  0.705 0.295 1    
525:  0.363 0.637 1    
526:  0.556 0.444 1    
527:  0.248 0.752 1    
528:  0.202 0.798 1    
529:  0.781 0.219 1    
530:  0.275 0.725 1    
531:  0.702 0.298 1    
532:  0.502 0.498 1    
533:  0.876 0.124 1    
534:  0.466 0.534 1    
535:  0.329 0.671 1    
536:  0.731 0.269 1    
537:  0.142 0.858 1    
538:  0.349 0.651 1    
539:  0.614 0.386 1    
540:  0.412 0.588 1    
541:  0.863 0.137 1    
542:  0.699 0.301 1    
543:  0.837 0.163 1    
544:  0.213 0.787 1    
545:  0.361 0.639 1    
546:  0.235 0.765 1    
547:  0.247 0.753 1    
548:  0.403 0.597 1    
549:  0.567 0.433 1    
550:  0.643 0.357 1    
551:  0.705 0.295 1    
552:  0.503 0.497 1    
553:  0.615 0.385 1    
554:  0.450 0.550 1    
555:  0.633 0.367 1    
556:  0.729 0.271 1    
557:  0.691 0.309 1    
558:  0.635 0.365 1    
559:  0.273 0.727 1    
560:  0.696 0.304 1    
561:  0.390 0.610 1    
562:  0.767 0.233 1    
563:  0.500 0.500 1    
564:  0.666 0.334 1    
565:  0.350 0.650 1    
566:  0.491 0.509 1    
567:  0.676 0.324 1    
568:  0.422 0.578 1    
569:  0.527 0.473 1    
570:  0.669 0.331 1    
571:  0.266 0.734 1    
572:  0.616 0.384 1    
573:  0.349 0.651 1    
574:  0.679 0.321 1    
575:  0.620 0.380 1    
576:  0.504 0.496 1    
577:  0.207 0.793 1    
578:  0.150 0.850 1    
579:  0.271 0.729 1    
580:  0.712 0.288 1    
581:  0.666 0.334 1    
582:  0.759 0.241 1    
583:  0.750 0.250 1    
584:  0.499 0.501 1    
585:  0.292 0.708 1    
586:  0.849 0.151 1    
587:  0.301 0.699 1    
588:  0.824 0.176 1    
589:  0.770 0.230 1    
590:  0.690 0.310 1    
591:  0.494 0.506 1    
592:  0.519 0.481 1    
593:  0.581 0.419 1    
594:  0.749 0.251 1    
595:  0.799 0.201 1    
596:  0.612 0.388 1    
597:  0.646 0.354 1    
598:  0.614 0.386 1    
599:  0.778 0.222 1    
600:  0.684 0.316 1    
601:  0.779 0.221 1    
602:  0.549 0.451 1    
603:  0.295 0.705 1    
604:  0.641 0.359 1    
605:  0.656 0.344 1    
606:  0.330 0.670 1    
607:  0.713 0.287 1    
608:  0.365 0.635 1    
609:  0.237 0.763 1    
610:  0.881 0.119 1    
611:  0.469 0.531 1    
612:  0.393 0.607 1    
613:  0.507 0.493 1    
614:  0.424 0.576 1    
615:  0.761 0.239 1    
616:  0.780 0.220 1    
617:  0.431 0.569 1    
618:  0.583 0.417 1    
619:  0.347 0.653 1    
620:  0.782 0.218 1    
621:  0.369 0.631 1    
622:  0.652 0.348 1    
623:  0.810 0.190 1    
624:  0.673 0.327 1    
625:  0.248 0.752 1    
626:  0.718 0.282 1    
627:  0.347 0.653 1    
628:  0.460 0.540 1    
629:  0.748 0.252 1    
630:  0.334 0.666 1    
631:  0.307 0.693 1    
632:  0.640 0.360 1    
633:  0.687 0.313 1    
634:  0.495 0.505 1    
635:  0.439 0.561 1    
636:  0.426 0.574 1    
637:  0.733 0.267 1    
638:  0.176 0.824 1    
639:  0.647 0.353 1    
640:  0.294 0.706 1    
641:  0.265 0.735 1    
642:  0.367 0.633 1    
643:  0.889 0.111 1    
644:  0.420 0.580 1    
645:  0.322 0.678 1    
646:  0.772 0.228 1    
647:  0.750 0.250 1    
648:  0.212 0.788 1    
649:  0.733 0.267 1    
650:  0.268 0.732 1    
651:  0.431 0.569 1    
652:  0.521 0.479 1    
653:  0.209 0.791 1    
654:  0.273 0.727 1    
655:  0.197 0.803 1    
656:  0.883 0.117 1    
657:  0.369 0.631 1    
658:  0.706 0.294 1    
659:  0.294 0.706 1    
660:  0.275 0.725 1    
661:  0.706 0.294 1    
662:  0.562 0.438 1    
663:  0.417 0.583 1    
664:  0.725 0.275 1    
665:  0.577 0.423 1    
666:  0.624 0.376 1    
667:  0.551 0.449 1    
668:  0.847 0.153 1    
669:  0.222 0.778 1    
670:  0.427 0.573 1    
671:  0.339 0.661 1    
672:  0.394 0.606 1    
673:  0.739 0.261 1    
674:  0.605 0.395 1    
675:  0.886 0.114 1    
676:  0.641 0.359 1    
677:  0.496 0.504 1    
678:  0.684 0.316 1    
679:  0.183 0.817 1    
680:  0.627 0.373 1    
681:  0.737 0.263 1    
682:  0.163 0.837 1    
683:  0.666 0.334 1    
684:  0.780 0.220 1    
685:  0.531 0.469 1    
686:  0.357 0.643 1    
687:  0.333 0.667 1    
688:  0.837 0.163 1    
689:  0.700 0.300 1    
690:  0.239 0.761 1    
691:  0.690 0.310 1    
692:  0.797 0.203 1    
693:  0.661 0.339 1    
694:  0.158 0.842 1    
695:  0.615 0.385 1    
696:  0.464 0.536 1    
697:  0.520 0.480 1    
698:  0.612 0.388 1    
699:  0.231 0.769 1    
700:  0.393 0.607 1    
701:  0.207 0.793 1    
702:  0.270 0.730 1    
703:  0.778 0.222 1    
704:  0.332 0.668 1    
705:  0.538 0.462 1    
706:  0.230 0.770 1    
707:  0.637 0.363 1    
708:  0.437 0.563 1    
709:  0.777 0.223 1    
710:  0.595 0.405 1    
711:  0.710 0.290 1    
712:  0.710 0.290 1    
