31/10/2022 11:55:57 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.males.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_7 Loc_8 Loc_9 Loc_10 Loc_11
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
31/10/2022 11:55:57 - 19 individuals with a probability below 0.01
31/10/2022 11:55:59 - Computation terminated. Duration: 7459.875 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
1/;1;0.000;0.711;14.062;14.357;16.825;14.154;16.390;16.685;14.760;15.392;17.881;16.202;15.851;17.162;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
1/;1;0.000;0.707;11.564;11.684;12.878;12.074;12.214;12.806;12.765;13.170;13.431;12.562;12.287;12.482;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
1/;1;2.825;0.008;19.573;17.325;18.598;19.838;19.042;18.056;16.747;17.130;17.495;17.946;17.403;18.421;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.775;14.626;13.117;14.176;14.095;14.419;13.806;14.088;15.844;13.703;13.591;16.018;14.719;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  ; Loc_11  
2/;2;1.303;0.088;12.557;13.860;14.688;13.074;15.292;16.474;14.592;13.331;14.319;13.278;13.454;14.313;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.766;13.534;11.516;12.580;13.100;13.318;13.041;12.653;14.152;12.744;12.810;11.773;12.695;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.829;0.184;13.956;14.785;15.922;15.615;16.450;14.338;17.429;17.866;15.416;14.362;14.352;18.851;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.240;0.420;16.644;14.413;15.645;16.891;16.218;17.858;19.155;16.548;14.252;14.173;16.206;16.343;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;14.843;13.194;15.342;13.791;14.311;13.253;13.586;14.881;13.658;14.211;16.525;14.681;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.256;0.091;13.986;14.064;14.074;12.961;13.427;15.543;13.460;14.794;13.287;12.937;12.808;13.319;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.774;14.634;12.551;14.240;14.792;13.907;13.557;15.463;16.060;12.952;13.406;15.332;14.027;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.772;16.006;12.993;14.518;14.926;15.017;14.728;15.571;16.885;14.707;14.093;16.163;13.806;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.867;0.176;13.185;12.640;14.067;11.773;12.362;12.776;12.489;13.500;14.954;14.182;11.836;14.266;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.765;14.167;13.109;13.350;14.169;13.753;16.043;14.371;14.834;14.818;13.462;14.217;13.400;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.063;0.493;13.141;11.932;13.276;13.782;13.607;14.200;15.054;11.869;13.013;12.764;12.720;14.056;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;2.726;0.005;12.832;12.771;10.045;12.224;11.444;12.858;12.033;13.183;11.675;11.820;11.215;11.590;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;15.668;13.466;15.635;14.488;16.392;17.043;13.971;15.563;15.435;15.739;15.375;13.476;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.730;0.212;11.099;11.525;11.925;11.468;10.795;11.867;12.250;13.728;12.461;11.669;11.872;11.940;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.325;0.376;12.311;11.449;14.032;11.584;11.729;12.561;11.372;15.654;13.136;11.528;11.124;13.764;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.761;15.864;14.415;15.909;14.726;16.084;15.216;16.960;14.933;15.184;14.510;16.065;14.704;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.299;0.385;14.892;12.697;14.867;12.780;12.560;12.398;13.396;13.660;13.617;12.965;12.689;13.491;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.595;0.271;15.937;14.646;17.246;15.730;14.458;14.440;15.605;16.656;15.042;15.314;14.051;15.593;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;2.495;0.006;11.585;12.645;13.585;11.570;11.199;10.150;13.098;12.920;11.978;11.681;11.668;11.809;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.093;0.483;14.433;13.105;15.012;14.435;13.089;14.004;13.465;13.012;13.112;13.915;13.466;14.190;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;13.478;11.881;13.354;13.222;13.248;14.892;14.464;12.973;12.949;12.905;13.191;13.439;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.717;0.227;11.414;10.940;10.517;10.653;11.287;13.093;11.072;10.223;10.595;11.048;10.239;12.058;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.264;0.088;13.062;12.446;14.212;11.813;11.182;12.446;11.980;13.924;11.915;12.636;12.160;13.968;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.689;0.042;12.873;12.375;11.540;10.686;12.060;13.306;12.303;11.035;12.711;12.153;11.802;11.848;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.157;0.107;11.771;12.043;14.184;12.239;11.786;12.405;12.670;10.886;12.959;12.907;12.114;13.961;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.776;0.203;16.356;15.641;16.120;16.106;16.909;17.895;15.290;15.149;16.672;16.151;17.351;14.865;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.011;0.136;11.635;11.831;12.869;11.567;12.417;14.930;12.382;10.820;14.037;12.193;11.976;13.485;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.027;0.508;12.861;12.888;14.397;13.955;14.055;18.289;13.895;14.711;16.274;14.407;13.733;15.308;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.225;0.095;14.386;14.588;14.489;13.534;13.398;15.374;14.938;13.492;14.601;14.023;14.309;13.363;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.220;0.435;14.206;13.463;15.014;13.910;13.242;16.373;13.348;13.478;15.634;13.884;13.857;14.319;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.542;0.290;12.791;11.877;11.795;11.776;12.630;15.569;11.911;11.335;13.599;11.508;11.962;12.591;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.768;17.847;12.998;15.549;13.592;14.241;14.690;14.457;17.084;14.407;13.831;13.782;14.995;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.301;0.382;11.693;11.067;12.612;11.028;11.671;13.573;12.715;10.766;12.709;11.182;11.517;13.153;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.760;11.992;11.513;12.847;12.657;12.227;13.871;12.225;12.367;11.767;12.757;12.365;12.504;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.671;0.240;10.050;10.269;10.090;9.663;10.868;13.289;10.325;9.830;11.289;10.211;9.598;11.215;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.763;13.260;11.897;12.974;13.249;12.971;13.677;12.836;14.124;12.498;12.613;13.065;13.054;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.736;0.034;20.573;15.505;16.248;16.328;16.541;16.868;17.375;18.227;13.768;15.724;17.141;15.558;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;16.450;14.292;16.875;15.607;16.259;16.236;16.754;15.004;16.575;15.113;17.430;15.977;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;12.167;11.485;12.124;13.018;11.848;12.453;14.331;14.151;13.029;11.758;12.803;12.710;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.765;12.870;11.417;12.121;12.019;11.612;12.192;11.841;13.569;11.656;11.953;12.833;11.863;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.758;0.209;13.644;12.415;11.865;12.637;12.741;12.410;14.392;15.574;11.656;12.441;13.386;11.947;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.739;0.034;14.843;14.512;13.146;14.167;14.112;13.621;14.501;13.767;13.947;13.800;13.916;12.773;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.181;0.446;11.480;10.545;11.238;10.621;10.364;11.173;11.100;12.862;10.690;10.484;11.241;10.900;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.759;21.532;15.250;17.981;17.705;18.919;20.695;18.723;19.532;18.982;18.024;19.802;17.469;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.761;15.062;12.471;14.864;15.758;15.081;16.807;15.519;14.154;13.145;14.220;14.846;14.147;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.541;0.282;12.325;11.966;12.496;12.426;11.425;11.863;12.333;12.778;11.887;11.970;12.284;13.177;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.882;0.175;11.967;12.849;13.592;12.617;12.767;13.968;14.625;13.920;12.988;12.015;13.156;12.788;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.764;17.536;11.498;14.720;12.987;13.561;15.508;14.126;13.410;14.241;12.946;14.630;13.357;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.200;0.450;13.715;13.393;13.350;14.669;13.975;16.072;14.002;15.710;15.445;14.304;13.193;13.662;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.764;16.508;12.077;14.559;13.586;13.314;14.494;15.012;14.044;13.717;13.116;14.251;13.647;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.648;0.042;17.908;14.339;13.344;14.024;14.039;16.335;15.064;15.160;13.901;13.520;14.513;12.691;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.262;0.408;13.805;12.857;14.890;14.036;15.780;15.900;14.350;12.850;12.989;12.595;13.686;13.338;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.768;19.589;13.080;17.505;16.382;16.198;17.411;19.973;15.638;16.558;14.595;17.116;16.337;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.765;14.165;11.960;16.168;12.537;12.906;14.082;13.221;15.619;14.590;13.712;13.398;14.305;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.890;0.165;13.198;12.318;15.788;13.576;12.309;13.860;11.428;15.302;12.890;13.222;12.802;13.166;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.180;0.448;10.410;10.584;11.346;12.237;10.610;10.403;11.879;14.386;10.589;11.033;12.010;10.961;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.258;0.412;13.338;11.240;11.851;11.309;12.925;14.232;10.982;12.603;12.071;11.772;11.178;11.854;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.765;15.505;12.508;16.583;13.824;13.285;16.320;12.594;13.853;15.824;13.861;14.244;15.539;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.193;0.445;18.858;16.802;20.326;20.507;19.901;21.216;19.533;20.035;20.537;18.902;18.231;16.609;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.766;12.345;11.005;16.100;11.716;11.488;13.075;11.165;15.903;12.985;12.543;11.778;15.028;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.155;0.456;10.816;10.031;10.295;10.465;10.513;9.875;10.584;12.266;10.874;11.427;10.441;10.545;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.460;0.324;10.768;10.095;10.594;11.002;10.539;9.635;10.430;12.730;10.833;11.384;10.742;10.545;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.763;13.483;11.734;16.558;12.883;12.381;13.945;12.625;17.690;13.529;13.784;13.370;15.462;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.758;19.383;13.951;17.774;16.905;15.702;15.517;19.528;16.212;15.803;15.177;16.495;18.239;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.763;12.727;10.843;11.301;11.624;11.577;11.734;11.618;13.694;11.000;12.239;12.930;11.446;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.073;0.130;12.831;13.198;15.405;12.609;12.146;12.125;12.603;16.707;14.431;14.783;12.591;14.154;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.022;0.527;15.095;12.925;16.794;13.688;13.291;15.367;12.903;17.390;14.243;14.061;13.977;16.938;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.085;0.484;14.259;13.406;16.993;14.070;13.352;14.300;13.321;17.696;14.857;15.617;14.124;16.306;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.219;0.418;11.819;10.047;10.096;10.886;10.885;14.023;10.408;12.047;10.298;9.828;10.420;10.343;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.764;15.003;12.459;13.339;13.745;14.973;16.302;13.806;14.588;14.149;13.372;14.718;14.854;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.765;14.178;12.449;14.443;13.725;13.729;14.629;13.986;16.160;14.517;14.299;14.365;12.847;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.411;0.344;12.853;12.152;11.741;13.567;13.841;15.747;14.339;15.583;14.830;14.191;13.597;12.454;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.766;16.665;11.640;16.152;14.924;13.205;13.622;16.692;14.424;12.904;12.520;13.099;15.649;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.708;0.228;11.957;11.267;11.981;11.510;12.518;13.532;12.080;13.259;12.374;10.559;11.591;13.086;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.760;15.282;11.056;12.437;12.712;12.609;14.353;13.794;13.325;13.099;12.708;13.664;13.778;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;12.541;10.711;14.420;12.863;12.418;14.243;13.231;12.637;11.605;11.922;13.020;11.520;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.217;0.418;10.369;8.991;8.915;9.493;9.521;10.037;9.958;10.297;8.774;9.886;10.149;10.946;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.881;0.170;11.636;11.297;12.076;10.954;12.308;13.774;10.417;11.832;11.496;11.759;12.457;11.940;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.761;17.769;12.683;18.178;15.594;14.637;16.335;17.196;14.667;14.929;14.249;14.158;19.254;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.761;15.973;14.339;15.106;15.691;15.044;16.063;14.494;15.589;15.495;15.811;15.403;14.876;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.456;0.320;14.809;11.282;10.825;12.824;11.534;12.212;12.980;12.886;10.903;11.845;13.155;13.206;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.732;0.212;14.982;15.130;14.418;14.639;15.618;16.389;15.328;15.107;15.653;15.186;15.228;14.397;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;1.997;0.020;13.157;15.154;17.437;17.157;16.849;16.053;16.274;15.625;16.110;15.654;14.372;16.211;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.759;10.464;10.375;11.772;10.614;11.126;12.742;10.507;12.128;11.427;10.960;11.618;11.389;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.725;0.218;11.332;11.071;12.458;10.346;11.590;14.607;11.619;11.458;13.527;10.915;10.463;12.094;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.176;0.456;16.022;12.300;15.337;14.659;13.300;13.816;17.479;13.667;12.900;12.124;13.723;13.622;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.475;0.310;16.816;14.390;18.147;15.670;14.625;18.464;13.914;18.573;14.943;15.309;14.993;16.844;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.762;15.977;14.047;16.619;16.058;17.393;16.987;18.488;16.749;16.844;15.219;16.362;17.209;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.982;0.145;11.887;12.363;14.989;11.994;12.006;11.697;11.381;12.447;14.639;11.665;12.511;12.580;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.583;0.275;11.959;12.542;14.911;14.314;14.979;16.013;14.394;15.389;15.295;15.856;13.146;16.031;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.769;16.938;12.029;13.500;13.180;14.694;18.671;14.103;14.966;14.691;14.079;14.845;13.166;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.759;16.938;14.931;15.299;17.137;16.578;17.416;16.369;18.400;17.740;17.672;16.625;15.628;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.770;14.720;13.631;16.262;15.155;15.528;14.582;15.031;15.068;15.783;14.531;15.456;16.399;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.765;13.398;11.029;13.530;12.488;11.966;13.103;12.945;11.724;11.320;12.225;12.116;11.990;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.994;0.145;10.625;10.448;11.510;10.832;10.471;12.038;11.308;10.534;11.752;9.454;10.783;12.373;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.769;10.543;10.004;10.157;10.470;10.135;10.167;10.486;12.542;10.519;10.608;11.242;10.639;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.763;15.323;11.662;15.144;13.010;13.352;16.713;12.868;13.805;14.609;13.608;13.950;16.489;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.344;0.361;11.895;10.816;12.202;12.016;10.754;11.301;10.472;12.950;11.658;10.797;10.831;11.250;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.760;14.715;12.490;14.347;13.455;14.157;14.812;13.233;14.164;14.306;13.434;14.038;15.886;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.000;0.763;14.880;13.102;13.215;13.242;13.832;14.708;14.288;14.856;13.133;13.914;14.138;14.453;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
2/;2;0.208;0.434;11.162;11.290;12.051;11.944;11.262;11.681;11.082;13.741;11.252;11.739;12.471;11.852;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
