31/10/2022 16:02:54 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.females.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_7 Loc_8 Loc_9 Loc_10 Loc_11
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
31/10/2022 16:02:54 - 13 individuals with a probability below 0.01
31/10/2022 16:02:55 - Computation terminated. Duration: 13341.390 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
5/;5;0.850;0.242;12.184;12.073;11.694;11.942;11.908;11.698;12.355;11.274;11.741;11.453;11.940;11.059;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.085;0.173;12.518;14.841;16.922;12.923;13.603;13.845;18.058;13.820;14.294;13.629;13.517;12.936;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.257;0.129;15.022;15.355;16.505;14.818;15.308;14.355;14.518;16.371;15.050;15.117;14.893;14.051;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.840;13.099;13.878;16.020;13.379;12.903;13.344;16.114;16.701;14.179;14.957;15.425;15.521;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.815;0.252;12.284;12.787;16.125;12.847;13.099;13.341;16.510;14.200;16.071;12.774;12.612;13.255;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.579;0.081;13.567;13.365;17.029;15.166;13.956;15.960;16.819;13.915;13.119;14.535;13.863;12.377;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.011;0.661;10.640;10.496;10.973;10.448;10.385;11.475;12.944;11.020;10.374;10.488;10.452;11.624;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.257;0.130;11.096;11.069;15.532;10.460;11.716;11.497;13.356;11.982;11.596;11.416;11.150;11.403;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.844;0.248;12.387;12.515;13.006;13.383;12.918;12.790;15.042;13.674;12.134;13.020;12.074;12.817;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.165;0.151;12.115;11.786;12.632;12.464;12.951;14.200;15.069;12.079;14.597;12.499;11.816;13.724;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.665;0.320;13.274;12.908;13.482;13.667;13.081;12.416;15.497;15.576;13.795;13.770;13.984;13.577;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;11.172;11.511;12.659;11.228;10.510;11.027;10.510;12.801;11.616;11.086;11.216;11.042;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.835;13.501;14.372;18.197;14.863;13.489;14.648;16.364;18.994;18.562;14.269;13.873;13.746;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.438;0.429;14.302;11.874;13.690;12.240;12.312;12.620;15.501;13.821;13.841;12.410;12.609;14.701;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.335;0.484;14.310;12.395;14.031;13.437;12.730;14.140;15.126;13.266;13.936;13.154;13.308;14.041;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.837;12.368;11.620;14.854;12.586;11.228;11.980;11.480;14.449;12.878;11.911;11.769;11.789;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.187;0.147;11.411;11.500;12.592;11.069;12.256;11.854;15.223;11.259;11.926;11.494;11.472;11.853;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.137;0.594;11.261;11.896;13.644;11.315;11.399;12.139;12.751;13.890;12.642;11.663;11.884;12.167;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.010;0.662;12.099;12.890;14.757;13.252;12.109;12.552;14.994;13.452;12.231;13.798;12.181;13.169;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.357;0.115;11.630;11.594;13.329;11.338;11.156;12.462;9.800;13.214;13.181;11.272;10.918;11.692;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.722;0.063;15.341;14.834;13.827;16.455;15.548;17.190;15.462;17.349;17.033;16.496;16.027;16.495;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.388;0.448;13.313;13.684;15.811;13.998;13.701;13.395;16.717;17.421;17.473;14.422;13.585;14.213;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.315;0.497;13.495;13.448;15.554;13.107;13.395;13.079;18.322;18.379;16.847;14.527;13.505;14.106;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.523;0.389;12.039;12.135;14.127;12.399;11.713;12.604;11.190;12.128;13.813;12.262;11.337;13.628;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.618;0.076;13.870;12.465;14.728;13.221;13.415;13.724;14.084;15.081;13.237;13.648;13.670;11.797;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.030;0.185;12.293;13.322;15.602;13.208;13.323;13.902;15.947;15.971;13.073;12.784;13.097;13.192;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.839;14.142;14.297;16.118;15.258;12.977;13.578;14.870;16.449;14.526;14.089;13.905;15.807;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;11.896;12.288;12.480;11.948;10.934;12.395;14.040;14.753;12.263;12.152;11.551;11.538;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.837;12.482;13.297;13.318;13.218;12.262;13.333;13.134;13.641;13.084;12.890;12.493;14.053;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;9.811;10.814;12.179;10.240;9.343;10.217;12.745;10.247;11.711;10.314;10.139;10.004;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.026;0.657;13.370;13.385;13.005;12.192;11.450;11.424;12.565;13.496;13.022;12.385;12.451;14.015;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.434;0.431;12.306;13.061;15.232;12.608;11.967;11.533;16.865;12.587;15.639;12.884;11.799;14.918;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;2.717;0.011;15.214;16.205;17.078;15.404;17.381;16.570;14.664;17.117;17.931;17.044;19.155;17.558;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.413;0.100;17.326;15.789;17.561;16.258;17.041;15.629;18.445;15.985;16.153;17.517;16.500;18.191;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.783;0.267;13.097;12.951;15.911;13.277;12.766;13.371;11.998;13.979;15.694;12.471;13.672;11.982;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.838;13.869;14.097;15.183;13.066;12.747;14.188;17.692;14.201;13.544;13.129;13.591;16.303;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;10.363;10.589;12.118;10.026;9.668;9.687;11.013;13.138;12.461;10.521;10.134;9.800;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.690;0.064;10.636;10.656;10.768;11.196;11.567;9.877;13.961;12.095;10.895;10.689;10.864;11.232;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.496;0.399;9.670;10.013;12.147;10.143;10.166;10.021;15.181;11.417;11.852;10.188;10.235;10.942;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;2.130;0.035;14.653;14.039;15.257;15.051;14.997;14.250;19.875;16.250;12.867;14.415;14.511;17.090;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.840;12.184;12.216;13.854;11.777;11.018;12.390;13.284;11.690;13.277;11.387;11.625;11.777;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.490;0.396;12.297;13.704;14.586;14.554;12.787;14.358;15.375;13.494;15.617;15.085;13.431;13.934;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.755;0.277;10.491;10.739;13.373;10.003;10.071;9.316;12.797;10.557;11.162;10.186;10.366;10.312;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.161;0.582;11.115;11.334;13.767;11.587;11.002;11.548;15.924;12.186;14.292;11.369;10.841;11.984;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.726;0.290;11.417;12.108;14.796;11.320;11.202;11.519;14.271;11.744;12.487;11.200;11.073;10.475;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.555;0.370;12.208;12.398;13.401;12.496;11.729;12.696;13.888;12.558;11.939;12.571;12.616;11.175;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;2.402;0.019;13.664;13.627;16.482;13.374;15.018;12.616;16.403;14.619;18.673;14.983;13.964;14.763;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.000;0.192;10.927;10.790;14.373;10.976;11.216;11.007;13.168;11.261;13.618;10.216;10.724;11.552;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.841;12.108;11.556;13.942;11.966;10.793;12.278;10.956;12.368;11.881;12.256;12.137;12.539;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.635;0.330;12.288;12.964;14.256;13.234;12.923;14.477;15.340;14.381;12.875;12.627;13.004;13.424;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.271;0.131;19.774;18.854;19.692;16.666;16.437;15.166;19.103;20.157;20.810;17.182;18.206;18.209;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.690;0.308;10.004;9.843;11.388;9.446;9.837;9.147;13.491;10.350;9.312;10.171;9.587;10.918;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.215;0.559;9.744;9.635;12.321;9.744;9.264;9.049;11.927;10.566;12.115;9.817;9.760;10.758;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.272;0.519;11.245;11.951;14.021;11.117;11.389;11.743;14.618;13.678;12.592;11.945;13.165;14.369;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.412;0.438;11.421;10.862;12.144;10.963;10.784;11.785;11.009;10.372;10.929;10.884;11.427;10.645;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.731;0.288;10.948;10.610;13.295;10.836;11.109;12.569;13.445;10.844;15.150;11.026;10.378;12.403;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.782;0.058;14.028;13.871;18.366;13.122;14.904;14.151;16.725;14.774;15.683;13.250;13.498;13.668;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.837;12.756;12.140;15.588;11.922;11.441;12.858;14.082;13.268;13.769;12.208;11.481;13.222;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.099;0.611;12.019;13.350;15.152;12.680;12.118;12.223;18.528;13.669;15.736;12.621;12.514;12.166;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.529;0.380;13.186;12.677;17.757;12.724;13.206;12.931;13.725;15.707;14.659;12.815;13.122;15.035;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.837;13.767;13.544;14.474;14.813;13.163;14.481;16.233;14.854;15.731;15.388;14.161;16.566;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.009;0.188;13.116;12.024;15.814;13.232;12.817;12.488;13.808;11.808;12.989;12.762;12.347;14.063;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.940;0.209;12.447;12.425;15.048;12.587;13.274;13.023;17.324;12.746;13.076;13.393;12.334;14.611;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.113;0.163;11.779;11.446;12.329;10.440;11.553;10.611;13.415;11.372;12.061;11.038;11.197;10.866;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.260;0.129;15.572;15.682;17.554;15.082;15.794;16.530;20.538;19.645;19.862;14.534;17.084;16.095;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.000;0.195;10.906;10.980;12.715;11.052;10.976;11.622;13.891;13.057;11.395;9.976;10.626;13.267;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.326;0.497;12.435;12.472;14.964;12.640;12.463;13.627;16.924;13.004;12.137;13.720;12.527;12.309;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.934;0.217;10.394;9.952;11.128;10.699;10.648;10.412;11.371;9.714;11.373;10.492;9.989;10.808;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.840;13.232;12.824;14.093;13.615;12.107;14.045;15.575;12.998;15.393;14.199;13.804;14.727;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.502;0.088;13.589;13.006;16.256;13.376;13.996;13.822;14.739;15.406;13.952;12.870;13.329;12.493;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.835;11.271;11.415;14.725;11.271;10.327;10.470;12.451;12.494;15.396;10.739;11.336;10.593;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.951;0.044;12.670;12.702;16.206;12.949;12.563;13.328;10.611;13.491;12.750;12.724;12.353;13.217;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.338;0.481;13.427;13.533;16.494;13.683;13.058;12.720;15.402;15.493;13.877;13.925;13.192;13.026;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.159;0.583;10.511;10.954;11.267;11.214;10.579;11.604;13.519;12.105;11.102;11.667;10.419;11.491;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.121;0.159;13.208;12.915;16.613;13.456;14.036;14.441;17.748;15.962;16.253;13.767;14.153;14.852;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.837;12.030;12.602;15.540;12.021;11.809;11.962;17.360;13.514;13.082;13.199;11.821;14.163;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.059;0.650;12.718;12.159;12.980;12.279;11.578;11.747;12.959;13.161;11.519;13.488;12.563;13.911;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.320;0.527;9.348;8.327;9.526;9.426;8.647;8.395;13.067;8.745;8.727;9.067;8.797;11.389;8 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_8  Loc_9  Loc_10  Loc_11  ; Loc_5  Loc_7  
5/;5;2.705;0.012;14.103;15.589;17.875;14.060;16.651;15.962;18.573;16.554;17.047;13.946;13.966;14.389;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.833;11.176;11.677;12.280;11.108;11.011;11.505;13.755;13.021;11.077;12.838;11.306;12.491;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.838;10.385;11.081;14.197;11.165;9.968;10.667;13.898;12.005;11.880;10.256;10.426;11.596;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.348;0.487;12.481;12.148;15.283;11.522;11.705;11.761;14.342;14.606;13.560;12.336;11.357;12.522;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.830;12.781;13.158;11.659;11.576;11.365;12.237;13.588;11.878;12.310;11.565;12.821;14.055;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.016;0.666;12.034;12.223;12.138;12.917;12.050;14.107;13.939;13.001;13.693;12.296;12.404;13.033;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.594;0.347;9.819;9.985;9.992;9.784;9.838;11.031;11.668;10.138;10.618;9.245;9.736;10.769;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.266;0.521;11.686;11.036;14.856;12.062;10.948;10.682;13.425;13.585;13.308;11.674;11.273;11.808;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.799;0.258;11.269;10.257;11.681;10.329;10.396;11.043;9.597;10.453;10.140;10.201;10.626;10.282;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.259;0.529;13.703;14.779;18.861;14.364;13.781;14.832;21.829;13.521;16.410;15.000;13.783;15.640;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.832;10.020;10.456;11.685;10.544;9.773;10.254;10.033;10.761;10.940;10.287;10.398;9.850;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.270;0.522;11.206;12.168;15.054;12.499;11.346;11.927;16.493;15.209;14.271;12.578;11.076;12.587;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.466;0.415;11.140;11.788;15.444;12.066;11.606;12.342;17.747;13.658;14.266;12.141;11.588;14.790;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.842;0.056;18.026;16.765;17.373;16.900;16.445;16.081;19.712;19.230;15.815;14.603;16.623;18.595;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.835;14.229;14.334;16.337;13.993;13.812;15.554;16.638;14.013;16.431;15.832;16.285;14.207;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;11.782;11.922;11.916;12.212;11.233;13.231;11.708;11.512;11.628;11.474;11.832;12.297;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.292;0.502;13.905;14.481;18.219;14.671;14.197;15.600;19.602;17.236;16.017;14.107;17.105;15.837;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;10.911;11.476;11.571;11.064;10.481;11.453;11.642;10.909;13.237;11.616;11.746;11.791;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.055;0.181;14.630;14.778;13.216;16.077;14.271;14.706;17.108;16.617;14.085;14.913;13.495;14.482;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.838;13.681;12.502;15.522;11.957;11.882;12.096;15.084;12.664;12.716;12.567;12.535;14.243;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.832;12.920;12.581;13.437;12.736;11.699;12.028;12.864;12.276;13.640;13.067;11.770;14.494;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.200;0.563;12.920;12.385;14.445;12.009;12.025;12.486;12.945;11.825;12.554;12.880;12.582;12.187;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.000;0.834;10.172;10.582;10.395;10.451;9.956;10.455;12.184;10.644;10.793;10.716;10.216;11.967;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.434;0.433;12.306;13.061;15.232;12.608;11.967;11.533;16.865;12.587;15.639;12.884;11.799;14.918;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.845;0.246;13.488;13.475;15.538;13.459;14.056;15.077;17.214;14.707;13.218;13.211;13.280;16.324;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.164;0.148;11.251;11.023;11.512;10.647;11.419;12.789;12.108;11.745;10.611;10.256;11.209;13.455;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;1.053;0.179;13.191;14.422;16.713;12.592;13.646;13.413;12.980;14.958;14.237;15.041;14.432;13.387;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
