20/10/2022 17:11:11 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.adults.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_6 Loc_8 Loc_9 Loc_10 Loc_11 Loc_12
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
20/10/2022 17:11:11 - 27 individuals with a probability below 0.01
20/10/2022 17:11:13 - Computation terminated. Duration: 20804.360 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
1/;1;0.121;0.543;12.821;14.101;14.867;14.587;12.877;12.883;14.021;12.700;12.856;13.540;13.760;14.034;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.807;12.358;12.738;14.132;12.563;13.821;15.902;13.441;14.284;13.649;13.593;13.209;14.084;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.804;12.992;13.502;14.772;13.698;14.175;17.119;14.743;14.492;14.597;13.980;14.233;15.187;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.803;14.806;18.467;16.470;20.162;15.946;15.046;18.491;18.905;17.488;18.542;16.753;16.053;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.804;15.807;16.521;18.860;16.105;17.789;18.595;16.120;17.308;19.100;17.130;17.622;17.493;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.231;0.493;12.767;12.805;13.338;13.393;13.310;14.034;13.335;12.634;14.072;13.093;13.333;12.536;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.798;17.608;18.747;18.110;18.456;19.097;18.884;17.868;17.771;18.417;18.750;18.706;19.650;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.806;12.451;13.720;12.817;13.268;13.033;12.939;13.745;15.154;13.514;13.503;12.705;13.545;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.211;0.112;15.368;17.765;16.713;17.358;15.304;14.157;15.075;15.586;16.198;16.974;15.484;16.162;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.559;0.323;11.785;12.177;11.361;11.605;12.681;13.150;12.614;11.226;12.513;11.989;11.630;12.588;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.807;11.651;11.660;14.174;12.666;12.385;12.899;13.042;12.105;13.227;12.965;12.324;12.895;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.568;0.322;12.626;12.511;13.563;12.058;13.428;13.228;13.265;12.329;12.499;12.478;13.037;13.788;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.576;0.314;11.660;11.746;11.993;11.665;11.769;12.283;11.707;11.494;12.479;11.084;11.369;12.338;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.194;0.523;11.596;11.853;11.771;12.409;12.478;13.377;11.746;11.402;12.039;12.145;12.338;11.858;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.291;0.455;10.785;11.425;10.895;11.775;11.686;12.605;10.718;11.424;11.198;11.800;11.710;10.494;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.806;10.388;10.978;11.719;10.484;11.738;11.790;11.368;11.016;11.713;10.555;10.496;11.523;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.808;13.446;14.800;14.694;15.283;14.400;15.071;15.033;16.649;15.872;15.596;13.927;14.566;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.800;13.031;16.392;17.336;16.673;17.675;16.418;17.873;16.022;17.847;17.040;14.845;17.061;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.180;0.115;16.900;16.721;16.241;17.173;15.720;16.944;17.644;18.968;16.175;16.304;16.723;16.622;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.800;12.767;13.461;14.967;13.079;13.604;13.697;13.625;12.780;13.832;13.288;13.393;13.661;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.892;0.033;14.795;14.475;15.020;13.913;14.693;14.345;14.495;12.903;14.237;14.117;14.678;14.183;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.807;12.092;13.323;13.318;12.577;12.754;15.060;13.813;14.594;14.608;13.421;13.185;13.000;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.515;0.348;12.251;12.671;13.318;12.631;11.780;12.442;14.671;12.999;13.199;12.162;11.736;13.446;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.674;0.280;13.865;15.123;15.992;15.525;13.191;13.905;16.526;16.807;14.811;16.888;14.467;15.176;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.564;0.315;12.652;12.621;14.160;12.427;12.088;12.620;14.130;14.144;12.271;12.627;12.687;12.488;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.094;0.137;13.776;12.682;13.779;13.726;13.435;13.889;15.598;14.653;14.870;13.424;13.597;14.661;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.803;14.167;16.176;16.624;15.137;16.333;15.479;18.231;16.104;15.965;14.947;14.999;16.018;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.240;0.104;13.386;13.075;12.939;12.146;13.155;13.354;14.594;14.014;14.512;12.771;12.533;12.779;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;2.010;0.024;14.480;13.145;14.367;13.616;13.603;14.705;13.838;12.470;13.178;13.240;13.272;13.365;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.108;0.129;13.441;14.260;13.258;12.333;13.157;12.954;13.110;12.825;13.596;13.917;13.134;13.975;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.480;0.364;13.370;13.942;13.599;13.747;12.948;14.966;12.891;13.407;13.260;13.752;13.366;13.545;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.830;0.213;17.096;16.266;17.613;17.091;18.779;21.677;17.526;17.467;18.341;17.623;17.460;18.906;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.361;0.087;12.445;12.339;11.240;11.970;12.134;13.798;11.547;11.513;11.085;12.507;11.899;12.465;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.999;0.157;11.658;11.815;12.124;10.659;10.816;11.472;10.845;11.990;12.382;11.307;11.111;11.643;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.929;0.177;13.525;13.696;13.797;13.746;14.109;12.970;13.598;13.639;12.705;13.972;13.487;12.596;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.695;0.268;11.325;10.917;10.676;10.808;10.825;11.289;10.631;11.337;11.155;10.818;10.956;10.776;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.263;0.482;13.018;13.099;13.083;12.755;13.876;14.326;13.290;12.902;13.092;13.597;14.128;13.727;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;2.257;0.016;15.080;13.407;13.402;13.041;13.850;15.995;13.104;13.795;14.172;12.823;13.887;12.865;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.958;0.167;15.047;14.328;15.861;15.063;14.708;15.800;15.268;16.140;14.088;15.241;15.356;14.513;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.418;0.072;12.344;12.166;10.927;11.994;11.673;12.326;12.273;12.644;11.877;11.749;12.321;12.949;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.535;0.058;14.403;13.343;15.391;13.618;13.782;14.367;12.899;13.440;12.867;13.352;13.809;14.855;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.662;0.277;12.973;13.017;12.310;12.616;12.876;14.362;12.628;13.256;13.272;12.947;13.137;12.537;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.292;0.094;13.791;13.527;12.823;13.821;12.615;15.034;12.499;13.783;12.620;13.510;13.531;13.372;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.554;0.327;11.805;11.994;11.541;11.763;11.251;12.360;11.819;11.964;12.397;12.117;12.200;12.109;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.943;0.178;14.198;14.153;14.952;14.374;14.269;15.683;13.345;17.288;15.176;15.366;14.716;13.256;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.360;0.084;13.131;12.677;14.088;12.767;12.399;14.375;12.675;13.449;13.117;12.555;11.771;14.327;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.584;0.319;11.882;12.957;13.057;12.305;12.841;12.718;12.140;12.997;13.427;13.161;12.182;11.298;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.800;16.229;17.638;17.010;16.775;18.215;17.706;17.231;17.041;17.147;16.675;17.258;18.043;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.105;0.134;14.959;14.931;16.050;15.123;15.366;13.855;16.077;16.635;14.297;16.218;14.544;14.420;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.655;0.045;14.312;13.830;13.877;13.431;13.945;12.656;15.004;15.457;13.618;14.114;13.856;14.840;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.309;0.453;11.937;12.217;12.052;11.680;11.633;12.224;12.353;12.538;12.935;12.097;11.628;12.061;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.801;13.808;16.704;14.990;15.512;14.283;14.747;16.325;15.676;14.463;14.285;15.073;14.120;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.805;15.005;16.798;16.344;16.663;15.793;18.189;18.187;19.405;16.362;16.859;17.568;15.920;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.802;13.791;15.863;15.871;15.444;14.804;17.753;16.451;17.626;15.747;16.274;15.605;14.876;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.804;12.649;13.559;13.167;14.236;13.110;13.401;14.189;13.714;13.498;13.758;13.658;13.166;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.585;0.313;13.215;12.835;12.630;12.737;13.197;13.278;13.163;13.204;13.417;12.764;13.014;12.858;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.614;0.053;16.655;16.914;16.661;16.940;17.180;15.789;17.870;16.050;15.041;17.179;15.946;16.940;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.331;0.447;11.611;12.150;13.591;11.941;11.280;11.667;12.759;11.898;12.991;11.702;11.773;13.188;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.367;0.405;14.523;15.194;17.605;15.788;14.156;16.302;15.926;16.700;16.828;16.354;15.689;16.363;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.807;12.531;13.989;13.933;13.983;13.731;14.368;13.508;14.269;13.958;14.067;13.850;13.575;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.804;0.041;14.424;13.577;13.778;13.916;13.627;13.472;13.816;13.732;12.620;13.114;14.512;13.370;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.380;0.406;11.673;11.293;12.008;11.994;12.488;13.194;13.122;12.787;12.729;12.513;12.041;12.355;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.404;0.401;13.461;13.918;14.626;13.706;13.057;13.931;14.110;13.321;14.227;14.263;13.746;13.777;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.017;0.602;13.350;13.333;14.759;13.762;15.070;15.316;14.048;15.906;14.033;15.420;13.370;13.851;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.725;0.256;11.453;10.728;12.453;11.077;11.474;11.690;10.824;11.138;11.792;10.932;11.033;11.007;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.336;0.089;12.728;12.307;13.798;12.075;11.576;11.489;14.094;11.941;11.392;11.418;11.665;12.673;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.744;0.251;14.667;14.935;14.691;13.922;14.324;13.983;14.012;14.812;15.193;14.125;13.935;14.049;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.957;0.026;15.125;15.251;15.479;15.922;16.111;15.064;14.374;16.381;13.168;17.221;15.800;13.927;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;3.880;0.000;19.156;19.346;15.276;18.433;18.772;18.664;16.852;19.238;16.193;19.917;18.290;16.820;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.535;0.066;14.545;14.653;15.209;14.411;13.593;14.329;13.009;14.016;14.163;14.733;14.868;13.366;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.012;0.591;13.293;14.829;17.354;14.560;13.281;13.665;15.693;15.400;15.735;15.821;14.570;14.683;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;2.200;0.020;14.464;14.457;14.036;13.255;15.098;13.642;14.715;12.445;12.264;14.028;14.123;15.851;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;2.640;0.007;15.924;13.831;13.558;15.195;14.498;13.809;14.158;16.641;13.284;14.018;15.277;13.849;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.911;0.187;16.383;15.667;15.472;17.027;16.016;17.823;15.799;19.599;16.248;18.682;16.227;15.734;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.522;0.061;14.294;15.179;13.454;13.633;13.264;12.772;13.444;14.326;14.313;13.902;13.439;14.453;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.265;0.101;12.792;13.111;12.607;13.548;12.528;11.526;12.496;14.093;11.727;13.476;13.517;12.815;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.060;0.579;12.529;13.260;14.754;13.076;12.468;13.248;14.673;14.207;13.880;13.811;13.565;13.078;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.630;0.290;12.242;12.420;12.044;11.612;12.245;12.942;13.467;12.815;12.667;12.157;12.097;12.922;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.482;0.363;11.496;11.957;12.489;11.728;11.595;12.320;12.749;11.918;12.740;12.275;11.014;11.637;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.180;0.512;14.418;14.642;17.594;15.613;16.093;14.987;14.238;14.713;16.434;15.649;16.143;15.093;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.802;13.126;13.437;14.268;13.227;13.208;14.661;13.700;14.341;13.167;14.672;13.848;14.880;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.093;0.554;15.805;15.712;18.252;17.746;16.593;16.014;18.328;18.861;17.836;17.774;16.835;16.405;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.150;0.126;12.525;11.863;12.795;11.805;11.812;12.006;12.261;11.663;12.025;12.271;12.139;11.375;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.128;0.127;14.389;13.261;14.947;15.065;15.008;15.491;14.844;14.461;14.001;13.741;15.509;14.443;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.807;14.732;17.813;17.789;17.038;19.313;18.344;18.689;16.524;19.229;17.791;16.651;18.637;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.252;0.477;12.416;12.225;13.012;12.164;12.804;14.647;13.520;14.136;12.479;13.642;12.623;12.931;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.589;0.305;13.960;14.722;13.755;15.188;14.220;15.977;14.258;14.076;15.031;14.309;14.691;13.371;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.112;0.130;11.734;12.137;11.184;10.622;11.148;11.333;10.893;10.714;11.275;10.935;11.195;11.162;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.164;0.529;15.875;16.898;18.126;15.920;16.236;15.711;17.913;16.917;17.654;17.050;15.760;16.984;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.800;0.224;12.835;12.379;12.456;12.726;12.036;12.097;12.312;13.230;12.553;12.151;12.593;12.351;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.802;16.057;18.676;18.617;17.372;18.410;18.660;19.937;16.852;18.062;17.752;17.523;19.759;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.294;0.455;15.088;16.232;17.478;17.649;14.794;15.158;17.289;18.176;14.846;19.067;15.864;16.495;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.794;0.225;12.739;12.464;13.199;14.348;11.945;12.884;13.027;13.711;13.445;13.245;12.904;13.211;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.886;0.028;14.512;13.627;15.485;12.724;14.872;14.262;14.841;12.626;15.508;13.532;13.562;15.348;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.057;0.582;12.008;12.232;12.831;12.103;12.492;13.233;13.116;13.059;13.031;12.479;11.951;13.750;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.983;0.168;15.514;15.592;16.154;15.288;15.896;16.946;14.531;16.821;16.924;15.379;15.942;15.438;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;1.361;0.081;12.943;11.840;14.415;12.412;11.852;12.798;11.582;11.711;14.106;11.928;13.066;12.754;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.466;0.370;13.780;14.099;14.401;14.454;16.273;17.883;13.313;17.342;14.375;16.279;14.294;13.686;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;0.000;0.798;14.610;16.688;17.854;16.543;18.359;17.354;15.380;17.675;16.390;18.426;16.901;16.380;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
1/;1;3.005;0.004;20.338;18.445;20.699;17.751;18.511;18.747;20.450;20.493;19.059;18.056;17.333;18.309;11 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_6  Loc_8  Loc_9  Loc_10  Loc_11  Loc_12  ; 
