"","V1","V2","V3","V4","V5","V6","V7","V8"
"1425","T143_4","10000","10000","143","-50464.3","-50387.3","154.0","1.0963"
"1426","T143_5","10000","10000","143","-50475.6","-50380.7","189.7","0.9149"
"1427","T143_6","10000","10000","143","-50497.9","-50373.8","248.2","0.7418"
"1428","T143_7","10000","10000","143","-50467.0","-50389.6","154.8","1.1283"
"1429","T143_8","10000","10000","143","-50477.4","-50386.9","180.9","1.1010"
"1430","T143_9","10000","10000","143","-50461.7","-50383.2","157.1","0.9188"
"1431","T143_10","10000","10000","143","-50470.4","-50384.7","171.3","0.9216"
"1432","T144_1","10000","10000","144","-50468.9","-50377.2","183.4","0.8037"
"1433","T144_2","10000","10000","144","-50462.6","-50402.6","119.8","1.4893"
"1434","T144_3","10000","10000","144","-50486.8","-50382.4","209.0","0.8679"
"1435","T144_4","10000","10000","144","-50504.8","-50389.2","231.3","1.0925"
"1436","T144_5","10000","10000","144","-50490.3","-50377.4","225.8","0.8557"
"1437","T144_6","10000","10000","144","-50483.5","-50385.3","196.5","0.9385"
"1438","T144_7","10000","10000","144","-50495.3","-50373.0","244.5","0.8929"
"1439","T144_8","10000","10000","144","-50482.5","-50388.1","188.9","1.0445"
"1440","T144_9","10000","10000","144","-50481.6","-50392.6","177.9","1.0577"
"1441","T144_10","10000","10000","144","-50472.2","-50390.5","163.4","1.0788"
"1442","T145_1","10000","10000","145","-50477.6","-50393.4","168.2","1.0880"
"1443","T145_2","10000","10000","145","-50459.9","-50397.3","125.2","1.3692"
"1444","T145_3","10000","10000","145","-50464.3","-50391.6","145.5","1.1859"
"1445","T145_4","10000","10000","145","-50477.8","-50397.5","160.7","1.2640"
"1446","T145_5","10000","10000","145","-50473.8","-50393.8","160.0","1.0233"
"1447","T145_6","10000","10000","145","-50496.9","-50385.3","223.1","0.9420"
"1448","T145_7","10000","10000","145","-50511.1","-50384.2","254.0","0.9698"
"1449","T145_8","10000","10000","145","-50461.7","-50393.0","137.5","1.1571"
"1450","T145_9","10000","10000","145","-50467.7","-50390.7","153.9","1.1502"
"1451","T145_10","10000","10000","145","-50462.7","-50402.5","120.3","1.4727"
"1452","T146_1","10000","10000","146","-50471.6","-50397.4","148.4","1.4192"
"1453","T146_2","10000","10000","146","-50461.2","-50399.9","122.5","1.2799"
"1454","T146_3","10000","10000","146","-50469.8","-50387.4","164.8","1.0787"
"1455","T146_4","10000","10000","146","-50460.3","-50394.4","132.0","1.2194"
"1456","T146_5","10000","10000","146","-50470.6","-50390.2","160.9","1.0878"
"1457","T146_6","10000","10000","146","-50468.7","-50394.1","149.3","1.0683"
"1458","T146_7","10000","10000","146","-50467.5","-50390.4","154.1","1.0231"
"1459","T146_8","10000","10000","146","-50471.3","-50390.6","161.5","1.0594"
"1460","T146_9","10000","10000","146","-50479.4","-50384.7","189.3","0.8905"
"1461","T146_10","10000","10000","146","-50492.4","-50379.3","226.1","0.8268"
"1462","T147_1","10000","10000","147","-50465.9","-50405.2","121.4","1.6741"
"1463","T147_2","10000","10000","147","-50475.9","-50391.3","169.2","1.0571"
"1464","T147_3","10000","10000","147","-50462.3","-50404.2","116.1","1.6504"
"1465","T147_4","10000","10000","147","-50472.1","-50392.7","158.8","1.0373"
"1466","T147_5","10000","10000","147","-50470.2","-50388.5","163.4","0.9428"
"1467","T147_6","10000","10000","147","-50477.1","-50390.4","173.4","1.1460"
"1468","T147_7","10000","10000","147","-50501.3","-50388.6","225.5","1.0165"
"1469","T147_8","10000","10000","147","-50501.3","-50388.6","225.5","1.0165"
"1470","T147_9","10000","10000","147","-50478.0","-50392.1","171.7","1.1310"
"1471","T147_10","10000","10000","147","-50470.0","-50397.1","145.7","1.0648"
"1472","T148_1","10000","10000","148","-50496.0","-50371.0","250.0","0.8313"
"1473","T148_2","10000","10000","148","-50473.5","-50376.1","194.9","0.7476"
"1474","T148_3","10000","10000","148","-50469.2","-50406.3","125.8","1.5916"
"1475","T148_4","10000","10000","148","-50482.5","-50381.9","201.2","0.7937"
"1476","T148_5","10000","10000","148","-50460.0","-50394.4","131.2","1.1223"
"1477","T148_6","10000","10000","148","-50459.0","-50397.3","123.4","1.1947"
"1478","T148_7","10000","10000","148","-50470.8","-50388.2","165.4","0.9985"
"1479","T148_8","10000","10000","148","-50462.8","-50388.6","148.2","0.9963"
"1480","T148_9","10000","10000","148","-50479.4","-50385.3","188.3","0.9446"
"1481","T148_10","10000","10000","148","-50486.0","-50384.0","203.9","0.9788"
"1482","T149_1","10000","10000","149","-50487.7","-50376.6","222.0","0.8885"
"1483","T149_2","10000","10000","149","-50495.9","-50389.0","213.8","1.1193"
"1484","T149_3","10000","10000","149","-50484.5","-50387.7","193.6","1.0066"
"1485","T149_4","10000","10000","149","-50466.7","-50391.7","150.0","1.0836"
"1486","T149_5","10000","10000","149","-50463.4","-50398.5","129.9","1.2997"
"1487","T149_6","10000","10000","149","-50474.3","-50399.5","149.6","1.2864"
"1488","T149_7","10000","10000","149","-50470.7","-50398.7","143.9","1.4691"
"1489","T149_8","10000","10000","149","-50499.4","-50378.5","241.8","0.8069"
"1490","T149_9","10000","10000","149","-50462.8","-50397.8","130.0","1.4336"
"1491","T149_10","10000","10000","149","-50463.2","-50398.5","129.4","1.2992"
"1492","T150_1","10000","10000","150","-50469.5","-50405.3","128.4","1.6405"
"1493","T150_2","10000","10000","150","-50463.0","-50394.6","136.8","1.2684"
"1494","T150_3","10000","10000","150","-50469.4","-50384.5","169.8","0.7796"
"1495","T150_4","10000","10000","150","-50463.9","-50399.4","129.0","1.2893"
"1496","T150_5","10000","10000","150","-50514.7","-50365.7","297.9","0.6956"
"1497","T150_6","10000","10000","150","-50471.6","-50387.1","168.9","1.0066"
"1498","T150_7","10000","10000","150","-50467.9","-50393.4","149.0","1.2506"
"1499","T150_8","10000","10000","150","-50480.6","-50381.5","198.3","0.9535"
"1500","T150_9","10000","10000","150","-50474.9","-50404.1","141.6","1.4913"
"1501","T150_10","10000","10000","150","-50462.2","-50390.8","142.7","1.0057"
"1502","T151_1","10000","10000","151","-50471.3","-50382.4","177.8","0.8697"
"1503","T151_2","10000","10000","151","-50466.7","-50399.7","134.0","1.5903"
"1504","T151_3","10000","10000","151","-50482.3","-50383.2","198.3","0.9246"
"1505","T151_4","10000","10000","151","-50460.9","-50391.6","138.6","1.0910"
"1506","T151_5","10000","10000","151","-50469.2","-50390.3","157.8","0.9830"
"1507","T151_6","10000","10000","151","-50459.0","-50402.3","113.4","1.5254"
"1508","T151_7","10000","10000","151","-50461.6","-50402.1","119.1","1.5637"
"1509","T151_8","10000","10000","151","-50470.4","-50395.6","149.6","1.0842"
"1510","T151_9","10000","10000","151","-50485.7","-50377.0","217.5","0.7830"
"1511","T151_10","10000","10000","151","-50467.3","-50392.8","148.9","1.0966"
"1512","T152_1","10000","10000","152","-50487.5","-50384.8","205.5","0.9471"
"1513","T152_2","10000","10000","152","-50464.1","-50391.7","144.7","1.1632"
"1514","T152_3","10000","10000","152","-50486.2","-50386.1","200.4","1.0765"
"1515","T152_4","10000","10000","152","-50468.7","-50398.7","140.0","1.2312"
"1516","T152_5","10000","10000","152","-50489.6","-50378.6","222.0","0.7916"
"1517","T152_6","10000","10000","152","-50462.6","-50394.8","135.5","1.2871"
"1518","T152_7","10000","10000","152","-50482.3","-50391.8","181.0","1.1607"
"1519","T152_8","10000","10000","152","-50469.0","-50394.2","149.7","1.0837"
"1520","T152_9","10000","10000","152","-50464.1","-50399.6","129.1","1.4465"
"1521","T152_10","10000","10000","152","-50469.3","-50393.9","150.8","1.2746"
"1522","T153_1","10000","10000","153","-50477.5","-50386.6","181.7","0.8843"
"1523","T153_2","10000","10000","153","-50466.6","-50396.7","139.7","1.1019"
"1524","T153_3","10000","10000","153","-50467.5","-50389.0","157.0","1.0062"
"1525","T153_4","10000","10000","153","-50462.8","-50392.5","140.6","1.0672"
"1526","T153_5","10000","10000","153","-50468.5","-50395.0","147.0","1.2408"
"1527","T153_6","10000","10000","153","-50469.4","-50397.2","144.2","1.1619"
"1528","T153_7","10000","10000","153","-50463.5","-50397.3","132.3","1.2128"
"1529","T153_8","10000","10000","153","-50467.4","-50397.4","140.0","1.3006"
"1530","T153_9","10000","10000","153","-50463.1","-50391.0","144.1","1.0338"
"1531","T153_10","10000","10000","153","-50468.4","-50400.1","136.4","1.2301"
"1532","T154_1","10000","10000","154","-50457.5","-50397.4","120.2","1.1572"
"1533","T154_2","10000","10000","154","-50516.9","-50369.9","293.9","0.7269"
"1534","T154_3","10000","10000","154","-50480.9","-50376.8","208.2","0.8014"
"1535","T154_4","10000","10000","154","-50467.9","-50395.5","144.8","1.1473"
"1536","T154_5","10000","10000","154","-50539.2","-50366.4","345.6","0.7095"
"1537","T154_6","10000","10000","154","-50457.9","-50406.2","103.3","1.2634"
"1538","T154_7","10000","10000","154","-50467.9","-50399.6","136.4","1.2822"
"1539","T154_8","10000","10000","154","-50473.7","-50398.7","150.1","1.3692"
"1540","T154_9","10000","10000","154","-50465.8","-50395.7","140.3","1.3592"
"1541","T154_10","10000","10000","154","-50474.6","-50392.8","163.6","1.0567"
"1542","T155_1","10000","10000","155","-50465.9","-50406.0","119.9","2.0550"
"1543","T155_2","10000","10000","155","-50490.6","-50383.5","214.1","0.8971"
"1544","T155_3","10000","10000","155","-50461.8","-50392.6","138.6","1.1867"
"1545","T155_4","10000","10000","155","-50470.2","-50393.1","154.0","1.0920"
"1546","T155_5","10000","10000","155","-50485.7","-50394.2","183.0","1.2087"
"1547","T155_6","10000","10000","155","-50482.4","-50390.3","184.1","1.0817"
"1548","T155_7","10000","10000","155","-50463.5","-50391.5","144.1","1.0156"
"1549","T155_8","10000","10000","155","-50463.9","-50394.0","139.8","1.0415"
"1550","T155_9","10000","10000","155","-50470.0","-50396.5","147.0","1.2139"
"1551","T155_10","10000","10000","155","-50468.6","-50390.1","157.1","0.9485"
"1552","T156_1","10000","10000","156","-50482.5","-50392.9","179.0","1.0559"
"1553","T156_2","10000","10000","156","-50476.3","-50386.1","180.3","0.9131"
"1554","T156_3","10000","10000","156","-50480.7","-50390.9","179.6","1.2332"
"1555","T156_4","10000","10000","156","-50471.3","-50404.5","133.6","1.6942"
"1556","T156_5","10000","10000","156","-50483.4","-50390.3","186.1","0.8864"
"1557","T156_6","10000","10000","156","-50482.3","-50370.4","223.8","0.6539"
"1558","T156_7","10000","10000","156","-50463.9","-50397.7","132.3","1.1482"
"1559","T156_8","10000","10000","156","-50472.5","-50386.4","172.3","0.9576"
"1560","T156_9","10000","10000","156","-50488.6","-50382.0","213.2","0.8583"
"1561","T156_10","10000","10000","156","-50477.2","-50386.0","182.4","1.0513"
"1562","T157_1","10000","10000","157","-50461.4","-50390.6","141.5","1.0189"
"1563","T157_2","10000","10000","157","-50480.2","-50383.0","194.4","0.8988"
"1564","T157_3","10000","10000","157","-50467.7","-50385.4","164.7","1.0010"
"1565","T157_4","10000","10000","157","-50471.7","-50384.8","173.6","0.9289"
"1566","T157_5","10000","10000","157","-50476.2","-50396.0","160.3","1.3011"
"1567","T157_6","10000","10000","157","-50485.5","-50374.3","222.4","0.6596"
"1568","T157_7","10000","10000","157","-50464.1","-50399.5","129.3","1.2198"
"1569","T157_8","10000","10000","157","-50471.6","-50393.2","156.9","1.1385"
"1570","T157_9","10000","10000","157","-50461.4","-50399.8","123.3","1.1353"
"1571","T157_10","10000","10000","157","-50464.6","-50396.9","135.3","1.0620"
"1572","T158_1","10000","10000","158","-50497.0","-50387.4","219.1","0.8463"
"1573","T158_2","10000","10000","158","-50474.3","-50392.1","164.4","0.9989"
"1574","T158_3","10000","10000","158","-50463.3","-50398.6","129.4","1.2479"
"1575","T158_4","10000","10000","158","-50478.0","-50400.2","155.7","1.0948"
"1576","T158_5","10000","10000","158","-50470.5","-50383.0","174.9","0.9434"
"1577","T158_6","10000","10000","158","-50493.6","-50385.4","216.4","0.8339"
"1578","T158_7","10000","10000","158","-50460.0","-50390.3","139.5","0.9339"
"1579","T158_8","10000","10000","158","-50474.6","-50381.8","185.5","0.9073"
"1580","T158_9","10000","10000","158","-50484.9","-50395.1","179.5","1.1951"
"1581","T158_10","10000","10000","158","-50471.9","-50399.6","144.6","1.0620"
"1582","T159_1","10000","10000","159","-50477.0","-50385.8","182.5","0.9295"
"1583","T159_2","10000","10000","159","-50467.6","-50393.5","148.3","1.1098"
"1584","T159_3","10000","10000","159","-50474.4","-50388.2","172.4","0.9991"
"1585","T159_4","10000","10000","159","-50466.2","-50395.0","142.5","1.0737"
"1586","T159_5","10000","10000","159","-50477.3","-50387.3","179.9","0.8808"
"1587","T159_6","10000","10000","159","-50473.8","-50384.5","178.5","0.8054"
"1588","T159_7","10000","10000","159","-50487.4","-50387.7","199.4","1.0031"
"1589","T159_8","10000","10000","159","-50462.4","-50386.8","151.2","0.9634"
"1590","T159_9","10000","10000","159","-50489.3","-50388.4","201.9","1.0931"
"1591","T159_10","10000","10000","159","-50463.5","-50393.2","140.5","0.9325"
"1592","T160_1","10000","10000","160","-50475.9","-50389.9","172.0","1.1373"
"1593","T160_2","10000","10000","160","-50468.0","-50399.2","137.8","1.1253"
"1594","T160_3","10000","10000","160","-50471.6","-50398.5","146.2","1.2752"
"1595","T160_4","10000","10000","160","-50462.1","-50403.4","117.4","1.5785"
"1596","T160_5","10000","10000","160","-50466.7","-50394.6","144.3","1.3266"
"1597","T160_6","10000","10000","160","-50475.5","-50384.6","181.9","0.8678"
"1598","T160_7","10000","10000","160","-50477.3","-50394.1","166.5","1.0306"
"1599","T160_8","10000","10000","160","-50465.0","-50391.0","147.9","1.0244"
"1600","T160_9","10000","10000","160","-50468.2","-50395.6","145.2","1.0397"
"1601","T160_10","10000","10000","160","-50460.7","-50398.2","124.9","1.1009"
"1602","T161_1","10000","10000","161","-50484.1","-50391.5","185.2","1.0336"
"1603","T161_2","10000","10000","161","-50471.9","-50390.8","162.4","0.9928"
"1604","T161_3","10000","10000","161","-50472.9","-50380.1","185.6","0.8299"
"1605","T161_4","10000","10000","161","-50482.8","-50397.8","170.1","1.1493"
"1606","T161_5","10000","10000","161","-50506.5","-50382.3","248.4","0.8444"
"1607","T161_6","10000","10000","161","-50470.9","-50397.5","146.8","1.1612"
"1608","T161_7","10000","10000","161","-50462.1","-50402.8","118.6","1.3828"
"1609","T161_8","10000","10000","161","-50459.0","-50396.9","124.2","1.1827"
"1610","T161_9","10000","10000","161","-50469.1","-50393.9","150.3","1.0368"
"1611","T161_10","10000","10000","161","-50465.9","-50397.7","136.4","1.4131"
"1612","T162_1","10000","10000","162","-50470.5","-50386.4","168.1","0.8894"
"1613","T162_2","10000","10000","162","-50464.5","-50388.5","151.9","1.0010"
"1614","T162_3","10000","10000","162","-50471.2","-50391.8","158.9","0.9768"
"1615","T162_4","10000","10000","162","-50479.2","-50375.1","208.1","0.7005"
"1616","T162_5","10000","10000","162","-50476.2","-50377.9","196.5","0.7299"
"1617","T162_6","10000","10000","162","-50468.6","-50394.5","148.2","1.1769"
"1618","T162_7","10000","10000","162","-50469.4","-50396.9","145.0","1.0616"
"1619","T162_8","10000","10000","162","-50478.5","-50393.7","169.5","1.0140"
"1620","T162_9","10000","10000","162","-50473.0","-50393.1","159.8","1.0643"
"1621","T162_10","10000","10000","162","-50461.4","-50405.0","112.8","1.4847"
"1622","T163_1","10000","10000","163","-50481.7","-50385.6","192.1","0.8092"
"1623","T163_2","10000","10000","163","-50462.6","-50404.1","116.9","1.3426"
"1624","T163_3","10000","10000","163","-50492.3","-50375.2","234.1","0.7638"
"1625","T163_4","10000","10000","163","-50467.5","-50396.7","141.5","1.2235"
"1626","T163_5","10000","10000","163","-50476.9","-50394.4","165.1","1.0959"
"1627","T163_6","10000","10000","163","-50475.8","-50389.2","173.2","1.0521"
"1628","T163_7","10000","10000","163","-50464.2","-50391.6","145.2","1.0512"
"1629","T163_8","10000","10000","163","-50482.0","-50391.4","181.3","1.0557"
"1630","T163_9","10000","10000","163","-50462.4","-50400.6","123.5","1.1518"
"1631","T163_10","10000","10000","163","-50481.9","-50378.9","206.1","0.7993"
"1632","T164_1","10000","10000","164","-50465.8","-50393.9","143.9","0.9847"
"1633","T164_2","10000","10000","164","-50466.3","-50398.5","135.6","1.1644"
"1634","T164_3","10000","10000","164","-50475.9","-50390.8","170.2","1.0563"
"1635","T164_4","10000","10000","164","-50461.5","-50397.1","129.0","1.0669"
"1636","T164_5","10000","10000","164","-50495.0","-50388.0","214.1","0.8685"
"1637","T164_6","10000","10000","164","-50473.5","-50396.9","153.3","1.1566"
"1638","T164_7","10000","10000","164","-50479.6","-50386.0","187.1","0.9236"
"1639","T164_8","10000","10000","164","-50469.0","-50395.8","146.4","1.1125"
"1640","T164_9","10000","10000","164","-50459.4","-50405.3","108.2","1.6026"
"1641","T164_10","10000","10000","164","-50464.3","-50391.6","145.5","1.0924"
"1642","T165_1","10000","10000","165","-50462.7","-50386.1","153.3","0.8870"
"1643","T165_2","10000","10000","165","-50460.3","-50391.4","137.8","0.9119"
"1644","T165_3","10000","10000","165","-50466.8","-50392.3","149.1","1.0112"
"1645","T165_4","10000","10000","165","-50479.5","-50398.5","162.0","1.0594"
"1646","T165_5","10000","10000","165","-50465.1","-50400.9","128.5","1.1773"
"1647","T165_6","10000","10000","165","-50469.7","-50391.7","156.0","0.9745"
"1648","T165_7","10000","10000","165","-50459.9","-50394.1","131.5","1.0181"
"1649","T165_8","10000","10000","165","-50464.6","-50393.8","141.6","1.0183"
"1650","T165_9","10000","10000","165","-50472.4","-50392.0","160.9","1.0018"
"1651","T165_10","10000","10000","165","-50479.9","-50395.0","170.0","1.0007"
"1652","T166_1","10000","10000","166","-50466.9","-50406.5","120.9","1.7599"
"1653","T166_2","10000","10000","166","-50464.4","-50398.2","132.5","1.3236"
"1654","T166_3","10000","10000","166","-50463.6","-50393.8","139.6","1.0819"
"1655","T166_4","10000","10000","166","-50471.4","-50403.2","136.4","1.3568"
"1656","T166_5","10000","10000","166","-50471.9","-50389.9","163.9","0.8646"
"1657","T166_6","10000","10000","166","-50480.0","-50390.9","178.3","1.0248"
"1658","T166_7","10000","10000","166","-50476.9","-50396.0","161.6","1.1223"
"1659","T166_8","10000","10000","166","-50462.5","-50398.7","127.6","1.1119"
"1660","T166_9","10000","10000","166","-50462.6","-50396.4","132.4","1.0858"
"1661","T166_10","10000","10000","166","-50464.2","-50391.4","145.7","0.8986"
"1662","T167_1","10000","10000","167","-50471.2","-50384.3","173.8","0.8564"
"1663","T167_2","10000","10000","167","-50487.5","-50392.8","189.4","0.9952"
"1664","T167_3","10000","10000","167","-50478.1","-50386.1","184.0","0.9032"
"1665","T167_4","10000","10000","167","-50512.7","-50389.3","246.9","0.8799"
"1666","T167_5","10000","10000","167","-50463.9","-50396.5","134.9","1.0731"
"1667","T167_6","10000","10000","167","-50468.7","-50404.9","127.5","1.3833"
"1668","T167_7","10000","10000","167","-50465.3","-50400.1","130.5","1.3773"
"1669","T167_8","10000","10000","167","-50479.8","-50381.9","195.7","0.8239"
"1670","T167_9","10000","10000","167","-50473.8","-50391.2","165.2","0.9432"
"1671","T167_10","10000","10000","167","-50465.1","-50393.2","143.8","1.1471"
"1672","T168_1","10000","10000","168","-50474.2","-50392.3","163.7","0.9659"
"1673","T168_2","10000","10000","168","-50463.0","-50398.0","129.9","1.2325"
"1674","T168_3","10000","10000","168","-50469.2","-50398.2","142.2","1.2350"
"1675","T168_4","10000","10000","168","-50461.7","-50401.5","120.5","1.1890"
"1676","T168_5","10000","10000","168","-50465.0","-50396.6","136.8","1.1533"
"1677","T168_6","10000","10000","168","-50464.4","-50395.7","137.5","1.0618"
"1678","T168_7","10000","10000","168","-50462.9","-50392.6","140.7","1.1223"
"1679","T168_8","10000","10000","168","-50472.7","-50395.8","153.8","1.2008"
"1680","T168_9","10000","10000","168","-50465.3","-50404.0","122.5","1.6235"
"1681","T168_10","10000","10000","168","-50467.2","-50400.3","133.8","1.0973"
"1682","T169_1","10000","10000","169","-50468.8","-50379.1","179.4","0.7821"
"1683","T169_2","10000","10000","169","-50468.7","-50395.1","147.2","1.0577"
"1684","T169_3","10000","10000","169","-50468.9","-50391.6","154.6","0.9196"
"1685","T169_4","10000","10000","169","-50465.6","-50390.9","149.4","0.9377"
"1686","T169_5","10000","10000","169","-50462.6","-50406.2","112.8","1.6334"
"1687","T169_6","10000","10000","169","-50465.6","-50393.8","143.8","1.0462"
"1688","T169_7","10000","10000","169","-50495.4","-50392.6","205.6","1.0482"
"1689","T169_8","10000","10000","169","-50465.6","-50393.0","145.3","1.0295"
"1690","T169_9","10000","10000","169","-50478.9","-50383.2","191.3","0.8657"
"1691","T169_10","10000","10000","169","-50460.8","-50397.5","126.7","1.2718"
"1692","T170_1","10000","10000","170","-50459.5","-50401.0","116.9","1.1782"
"1693","T170_2","10000","10000","170","-50472.3","-50397.8","149.0","1.0239"
"1694","T170_3","10000","10000","170","-50473.2","-50388.6","169.3","0.8865"
"1695","T170_4","10000","10000","170","-50474.4","-50394.6","159.8","1.1238"
"1696","T170_5","10000","10000","170","-50457.9","-50393.3","129.1","1.0223"
"1697","T170_6","10000","10000","170","-50466.6","-50394.2","144.8","1.0656"
"1698","T170_7","10000","10000","170","-50468.7","-50389.6","158.2","1.0396"
"1699","T170_8","10000","10000","170","-50471.9","-50389.9","164.0","0.8901"
"1700","T170_9","10000","10000","170","-50467.9","-50392.8","150.2","1.0708"
"1701","T170_10","10000","10000","170","-50462.2","-50396.8","130.7","1.1103"
"1702","T171_1","10000","10000","171","-50475.2","-50381.0","188.4","0.7828"
"1703","T171_2","10000","10000","171","-50481.2","-50381.7","198.9","0.8736"
"1704","T171_3","10000","10000","171","-50467.2","-50397.8","138.8","1.0743"
"1705","T171_4","10000","10000","171","-50468.3","-50385.4","165.9","0.9534"
"1706","T171_5","10000","10000","171","-50464.7","-50396.9","135.7","1.1389"
"1707","T171_6","10000","10000","171","-50477.4","-50395.9","162.9","1.1329"
"1708","T171_7","10000","10000","171","-50467.4","-50393.3","148.2","1.0188"
"1709","T171_8","10000","10000","171","-50473.5","-50391.9","163.1","1.1268"
"1710","T171_9","10000","10000","171","-50477.5","-50393.6","167.9","0.9781"
"1711","T171_10","10000","10000","171","-50467.8","-50401.8","132.1","1.1275"
"1712","T172_1","10000","10000","172","-50466.9","-50389.1","155.7","0.9846"
"1713","T172_2","10000","10000","172","-50464.8","-50399.6","130.2","1.1801"
"1714","T172_3","10000","10000","172","-50473.0","-50389.6","166.9","1.0269"
"1715","T172_4","10000","10000","172","-50485.2","-50381.2","207.9","0.8480"
"1716","T172_5","10000","10000","172","-50465.7","-50391.4","148.6","0.9656"
"1717","T172_6","10000","10000","172","-50476.3","-50387.5","177.7","0.8715"
"1718","T172_7","10000","10000","172","-50460.8","-50396.8","128.1","1.0986"
"1719","T172_8","10000","10000","172","-50458.4","-50401.3","114.2","1.3888"
"1720","T172_9","10000","10000","172","-50463.0","-50391.6","142.8","0.8931"
"1721","T172_10","10000","10000","172","-50497.9","-50372.8","250.3","0.6171"
"1722","T173_1","10000","10000","173","-50472.6","-50398.4","148.4","1.1124"
"1723","T173_2","10000","10000","173","-50473.3","-50383.1","180.3","0.9243"
"1724","T173_3","10000","10000","173","-50465.8","-50399.7","132.2","1.0695"
"1725","T173_4","10000","10000","173","-50476.4","-50398.9","155.1","1.1461"
"1726","T173_5","10000","10000","173","-50464.7","-50395.5","138.3","1.0403"
"1727","T173_6","10000","10000","173","-50462.3","-50399.8","125.0","1.2284"
"1728","T173_7","10000","10000","173","-50456.8","-50406.5","100.5","1.4777"
"1729","T173_8","10000","10000","173","-50464.8","-50388.8","151.9","0.9588"
"1730","T173_9","10000","10000","173","-50513.2","-50372.8","280.9","0.7322"
"1731","T173_10","10000","10000","173","-50469.2","-50402.9","132.5","1.3030"
"1732","T174_1","10000","10000","174","-50471.2","-50398.8","144.9","1.1049"
"1733","T174_2","10000","10000","174","-50470.4","-50393.4","154.0","1.0082"
"1734","T174_3","10000","10000","174","-50469.9","-50388.6","162.4","1.0415"
"1735","T174_4","10000","10000","174","-50459.7","-50391.7","136.1","0.9044"
"1736","T174_5","10000","10000","174","-50463.2","-50398.2","130.1","1.2448"
"1737","T174_6","10000","10000","174","-50462.0","-50399.9","124.1","1.1682"
"1738","T174_7","10000","10000","174","-50467.7","-50391.1","153.2","0.9255"
"1739","T174_8","10000","10000","174","-50463.0","-50398.7","128.7","1.1374"
"1740","T174_9","10000","10000","174","-50467.2","-50402.5","129.3","1.2350"
"1741","T174_10","10000","10000","174","-50460.9","-50398.3","125.3","1.3161"
"1742","T175_1","10000","10000","175","-50502.3","-50389.7","225.1","0.8981"
"1743","T175_2","10000","10000","175","-50460.7","-50400.9","119.6","1.2718"
"1744","T175_3","10000","10000","175","-50457.3","-50406.4","101.7","1.4957"
"1745","T175_4","10000","10000","175","-50460.2","-50401.4","117.5","1.3574"
"1746","T175_5","10000","10000","175","-50464.8","-50387.3","155.0","0.9095"
"1747","T175_6","10000","10000","175","-50484.2","-50382.6","203.2","0.8319"
"1748","T175_7","10000","10000","175","-50473.7","-50383.5","180.4","0.8656"
"1749","T175_8","10000","10000","175","-50499.0","-50374.8","248.4","0.6942"
"1750","T175_9","10000","10000","175","-50467.5","-50396.0","143.0","0.9929"
"1751","T175_10","10000","10000","175","-50464.4","-50391.5","145.8","1.0122"
"1752","T176_1","10000","10000","176","-50471.5","-50390.8","161.4","0.8809"
"1753","T176_2","10000","10000","176","-50460.6","-50399.0","123.4","1.1377"
"1754","T176_3","10000","10000","176","-50463.9","-50397.2","133.4","1.2114"
"1755","T176_4","10000","10000","176","-50477.5","-50393.1","168.8","1.0340"
"1756","T176_5","10000","10000","176","-50478.1","-50399.6","157.0","1.2030"
"1757","T176_6","10000","10000","176","-50459.7","-50396.7","126.0","1.2022"
"1758","T176_7","10000","10000","176","-50475.7","-50400.2","151.0","1.3003"
"1759","T176_8","10000","10000","176","-50474.3","-50388.0","172.6","0.8879"
"1760","T176_9","10000","10000","176","-50456.6","-50400.1","112.9","1.3132"
"1761","T176_10","10000","10000","176","-50478.9","-50395.7","166.4","1.0717"
"1762","T177_1","10000","10000","177","-50491.2","-50382.4","217.5","0.7895"
"1763","T177_2","10000","10000","177","-50460.1","-50392.8","134.6","0.9343"
"1764","T177_3","10000","10000","177","-50460.7","-50392.0","137.5","1.0118"
"1765","T177_4","10000","10000","177","-50481.3","-50384.9","193.0","0.8053"
"1766","T177_5","10000","10000","177","-50462.6","-50397.7","129.8","1.0521"
"1767","T177_6","10000","10000","177","-50459.5","-50401.1","116.9","1.0589"
"1768","T177_7","10000","10000","177","-50459.8","-50398.9","121.9","1.1467"
"1769","T177_8","10000","10000","177","-50475.7","-50399.3","152.8","1.0324"
"1770","T177_9","10000","10000","177","-50472.2","-50383.1","178.2","0.7666"
"1771","T177_10","10000","10000","177","-50462.2","-50395.2","133.9","1.1336"
"1772","T178_1","10000","10000","178","-50468.4","-50376.3","184.3","0.7178"
"1773","T178_2","10000","10000","178","-50467.6","-50398.5","138.3","1.1059"
"1774","T178_3","10000","10000","178","-50469.6","-50390.6","158.0","0.8238"
"1775","T178_4","10000","10000","178","-50468.2","-50386.5","163.4","0.9143"
"1776","T178_5","10000","10000","178","-50462.4","-50387.9","148.9","0.8443"
"1777","T178_6","10000","10000","178","-50464.1","-50389.8","148.6","0.9272"
"1778","T178_7","10000","10000","178","-50474.7","-50385.2","178.9","0.8639"
"1779","T178_8","10000","10000","178","-50485.6","-50386.3","198.5","0.9048"
"1780","T178_9","10000","10000","178","-50470.2","-50389.7","161.0","0.8838"
"1781","T178_10","10000","10000","178","-50467.3","-50395.7","143.2","0.9910"
"1782","T179_1","10000","10000","179","-50473.1","-50386.3","173.7","0.8274"
